Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Port Townsend,Keystone,10:15,10:17,10:44,07/04/2026,
Salish,Keystone,Port Townsend,11:00,11:00,11:28,07/04/2026,
Salish,Port Townsend,Keystone,11:45,11:47,12:15,07/04/2026,
Salish,Keystone,Port Townsend,12:30,12:31,12:59,07/04/2026,
Salish,Port Townsend,Keystone,13:15,13:16,13:42,07/04/2026,
Salish,Keystone,Port Townsend,14:00,14:00,14:30,07/04/2026,
Salish,Port Townsend,Keystone,14:45,14:46,15:13,07/04/2026,
Salish,Keystone,Port Townsend,15:30,15:30,15:59,07/04/2026,
Salish,Port Townsend,Keystone,16:15,16:16,16:43,07/04/2026,
Salish,Keystone,Port Townsend,17:00,17:00,17:27,07/04/2026,
Salish,Port Townsend,Keystone,18:45,18:50,19:17,07/04/2026,
Salish,Keystone,Port Townsend,19:30,19:31,20:00,07/04/2026,
Salish,Port Townsend,Keystone,20:30,20:30,20:58,07/04/2026,
Salish,Keystone,Port Townsend,21:10,21:11,21:39,07/04/2026,
Salish,Port Townsend,Keystone,22:00,22:00,22:28,07/04/2026,
Salish,Keystone,Port Townsend,22:40,22:40,23:10,07/04/2026,
Salish,Port Townsend,Keystone,06:30,06:30,06:56,07/05/2026,
Salish,Keystone,Port Townsend,07:15,07:15,07:43,07/05/2026,
Salish,Port Townsend,Keystone,08:00,08:00,08:26,07/05/2026,
Salish,Keystone,Port Townsend,08:45,08:45,09:13,07/05/2026,
Salish,Port Townsend,Keystone,09:30,09:30,09:57,07/05/2026,
Salish,Keystone,Port Townsend,10:15,10:15,10:45,07/05/2026,
