Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Kingston,Edmonds,04:45,04:46,05:07,11/25/2025,
Puyallup,Edmonds,Kingston,05:35,05:37,05:58,11/25/2025,
Puyallup,Kingston,Edmonds,06:25,06:28,06:49,11/25/2025,
Puyallup,Edmonds,Kingston,07:10,07:11,07:32,11/25/2025,
Puyallup,Kingston,Edmonds,07:55,07:56,08:17,11/25/2025,
Puyallup,Edmonds,Kingston,08:50,08:51,09:13,11/25/2025,
Puyallup,Kingston,Edmonds,09:35,09:37,09:58,11/25/2025,
Puyallup,Edmonds,Kingston,10:20,10:20,10:42,11/25/2025,
Puyallup,Kingston,Edmonds,11:05,11:08,11:31,11/25/2025,
Puyallup,Edmonds,Kingston,11:55,11:56,12:19,11/25/2025,
