Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Issaquah,Clinton,Mukilteo,06:00,06:01,06:15,08/01/2026,
Issaquah,Mukilteo,Clinton,06:30,06:30,06:43,08/01/2026,
Issaquah,Clinton,Mukilteo,07:00,07:00,07:15,08/01/2026,
Issaquah,Mukilteo,Clinton,07:30,07:31,07:44,08/01/2026,
Issaquah,Clinton,Mukilteo,08:00,08:06,08:20,08/01/2026,
Issaquah,Mukilteo,Clinton,08:30,08:34,08:46,08/01/2026,
Issaquah,Clinton,Mukilteo,09:00,09:03,09:17,08/01/2026,
Issaquah,Mukilteo,Clinton,09:30,09:35,09:52,08/01/2026,
Issaquah,Clinton,Mukilteo,10:00,10:09,10:23,08/01/2026,
Issaquah,Mukilteo,Clinton,10:30,10:40,10:52,08/01/2026,
Issaquah,Clinton,Mukilteo,11:00,11:08,11:22,08/01/2026,
Issaquah,Mukilteo,Clinton,11:30,11:39,11:52,08/01/2026,
Issaquah,Clinton,Mukilteo,12:00,12:09,12:22,08/01/2026,
Issaquah,Mukilteo,Clinton,12:30,12:36,12:50,08/01/2026,
Issaquah,Clinton,Mukilteo,13:00,13:07,13:21,08/01/2026,
Issaquah,Mukilteo,Clinton,13:30,13:37,13:50,08/01/2026,
Issaquah,Clinton,Mukilteo,14:00,14:07,14:19,08/01/2026,
Issaquah,Mukilteo,Clinton,14:35,14:36,14:49,08/01/2026,
Issaquah,Clinton,Mukilteo,15:05,15:11,15:26,08/01/2026,
Issaquah,Mukilteo,Clinton,15:35,15:42,15:56,08/01/2026,
Issaquah,Clinton,Mukilteo,16:05,16:15,16:28,08/01/2026,
Issaquah,Mukilteo,Clinton,16:40,16:44,16:57,08/01/2026,
Issaquah,Clinton,Mukilteo,17:05,17:14,17:28,08/01/2026,
Issaquah,Mukilteo,Clinton,17:40,17:45,17:58,08/01/2026,
Issaquah,Clinton,Mukilteo,18:05,18:12,18:27,08/01/2026,
Issaquah,Mukilteo,Clinton,18:40,18:42,18:56,08/01/2026,
Issaquah,Clinton,Mukilteo,19:05,19:10,19:26,08/01/2026,
Issaquah,Mukilteo,Clinton,19:35,19:36,19:57,08/01/2026,
Issaquah,Clinton,Mukilteo,20:00,20:07,20:21,08/01/2026,
Issaquah,Mukilteo,Clinton,20:35,20:46,21:01,08/01/2026,
Issaquah,Clinton,Mukilteo,21:00,21:14,21:27,08/01/2026,
Issaquah,Mukilteo,Clinton,21:30,21:37,21:51,08/01/2026,
Issaquah,Clinton,Mukilteo,22:00,22:00,22:14,08/01/2026,
Issaquah,Mukilteo,Clinton,22:30,22:31,22:44,08/01/2026,
Issaquah,Clinton,Mukilteo,23:00,23:04,23:18,08/01/2026,
Issaquah,Mukilteo,Clinton,23:30,23:31,23:47,08/01/2026,
Issaquah,Clinton,Mukilteo,07:00,07:00,07:18,08/02/2026,
Issaquah,Mukilteo,Clinton,07:30,07:30,07:43,08/02/2026,
Issaquah,Clinton,Mukilteo,08:00,08:01,08:15,08/02/2026,
Issaquah,Mukilteo,Clinton,08:30,08:30,08:44,08/02/2026,
Issaquah,Clinton,Mukilteo,09:00,09:00,09:15,08/02/2026,
Issaquah,Mukilteo,Clinton,09:30,09:30,09:43,08/02/2026,
Issaquah,Clinton,Mukilteo,10:00,10:00,10:15,08/02/2026,
Issaquah,Mukilteo,Clinton,10:30,10:31,10:45,08/02/2026,
Issaquah,Clinton,Mukilteo,11:00,11:02,11:16,08/02/2026,
Issaquah,Mukilteo,Clinton,11:30,11:33,11:46,08/02/2026,
Issaquah,Clinton,Mukilteo,12:00,12:06,12:20,08/02/2026,
Issaquah,Mukilteo,Clinton,12:30,12:35,12:49,08/02/2026,
Issaquah,Clinton,Mukilteo,13:00,13:08,13:22,08/02/2026,
Issaquah,Mukilteo,Clinton,13:30,13:39,13:51,08/02/2026,
Issaquah,Clinton,Mukilteo,14:00,14:09,14:23,08/02/2026,
Issaquah,Mukilteo,Clinton,14:35,14:40,14:53,08/02/2026,
Issaquah,Clinton,Mukilteo,15:05,15:13,15:27,08/02/2026,
Issaquah,Mukilteo,Clinton,15:35,15:44,15:57,08/02/2026,
Issaquah,Clinton,Mukilteo,16:05,16:17,16:33,08/02/2026,
Issaquah,Mukilteo,Clinton,16:40,16:46,17:08,08/02/2026,
Issaquah,Mukilteo,Clinton,17:40,17:50,18:11,08/02/2026,
Issaquah,Mukilteo,Clinton,18:40,18:51,19:14,08/02/2026,
