Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tacoma,Bainbridge,Colman,00:00,00:04,00:36,04/26/2026,
Tacoma,Colman,Bainbridge,00:45,00:49,01:20,04/26/2026,
Tacoma,Bainbridge,Colman,01:25,01:30,02:02,04/26/2026,
Tacoma,Colman,Bainbridge,02:10,02:21,02:52,04/26/2026,
Tacoma,Bainbridge,Colman,05:20,05:22,05:56,04/26/2026,
Tacoma,Colman,Bainbridge,06:10,06:12,06:42,04/26/2026,
Tacoma,Bainbridge,Colman,07:05,07:06,07:39,04/26/2026,
Tacoma,Colman,Bainbridge,07:55,07:56,08:26,04/26/2026,
Tacoma,Bainbridge,Colman,08:45,08:46,09:20,04/26/2026,
Tacoma,Colman,Bainbridge,09:35,09:37,10:10,04/26/2026,
Tacoma,Bainbridge,Colman,10:25,10:25,11:05,04/26/2026,
Tacoma,Colman,Bainbridge,11:25,11:31,12:00,04/26/2026,
Tacoma,Bainbridge,Colman,12:20,12:23,12:56,04/26/2026,
Tacoma,Colman,Bainbridge,13:15,13:24,13:57,04/26/2026,
Tacoma,Bainbridge,Colman,14:10,14:22,14:59,04/26/2026,
Tacoma,Colman,Bainbridge,15:05,15:24,15:57,04/26/2026,
Tacoma,Bainbridge,Colman,15:55,16:22,16:56,04/26/2026,
Tacoma,Colman,Bainbridge,16:45,17:23,17:56,04/26/2026,
Tacoma,Bainbridge,Colman,17:35,18:21,18:53,04/26/2026,
Tacoma,Bainbridge,Colman,19:15,20:19,20:51,04/26/2026,
Tacoma,Colman,Bainbridge,19:20,19:21,19:54,04/26/2026,
Tacoma,Colman,Bainbridge,21:00,21:10,21:45,04/26/2026,
Tacoma,Bainbridge,Colman,21:45,21:55,22:29,04/26/2026,
Tacoma,Colman,Bainbridge,22:40,22:49,23:24,04/26/2026,
Tacoma,Bainbridge,Colman,00:00,00:10,00:44,04/27/2026,
Tacoma,Colman,Bainbridge,00:45,00:52,01:25,04/27/2026,
Tacoma,Bainbridge,Colman,01:25,01:32,02:07,04/27/2026,
Tacoma,Colman,Bainbridge,02:10,02:15,02:49,04/27/2026,
Tacoma,Bainbridge,Colman,05:20,05:20,05:54,04/27/2026,
Tacoma,Colman,Bainbridge,06:10,06:14,06:46,04/27/2026,
