Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Anacortes,Friday Harbor,04:05,04:05,05:25,05/28/2026,
Suquamish,Friday Harbor,Lopez,05:40,05:46,06:20,05/28/2026,
Suquamish,Lopez,Anacortes,06:25,06:36,07:19,05/28/2026,
Suquamish,Anacortes,Orcas,07:30,07:45,08:39,05/28/2026,
Suquamish,Orcas,Shaw,08:55,09:07,09:17,05/28/2026,
Suquamish,Shaw,Anacortes,09:10,09:23,10:15,05/28/2026,
Suquamish,Anacortes,Friday Harbor,10:30,10:40,11:49,05/28/2026,
Suquamish,Friday Harbor,Anacortes,12:20,12:34,13:44,05/28/2026,
Suquamish,Anacortes,Lopez,13:55,14:10,14:55,05/28/2026,
Suquamish,Lopez,Anacortes,15:05,15:10,15:55,05/28/2026,
Suquamish,Anacortes,Lopez,16:20,16:24,17:07,05/28/2026,
Suquamish,Lopez,Friday Harbor,17:15,17:16,17:58,05/28/2026,
Suquamish,Friday Harbor,Lopez,18:20,18:27,19:02,05/28/2026,
Suquamish,Lopez,Anacortes,19:05,19:15,20:00,05/28/2026,
Suquamish,Anacortes,Lopez,20:15,20:24,21:08,05/28/2026,
Suquamish,Lopez,Friday Harbor,21:10,21:15,21:52,05/28/2026,
Suquamish,Friday Harbor,Anacortes,22:05,22:05,23:15,05/28/2026,
Suquamish,Anacortes,Friday Harbor,04:05,04:05,05:26,05/29/2026,
Suquamish,Friday Harbor,Lopez,05:40,05:44,06:18,05/29/2026,
Suquamish,Lopez,Anacortes,06:25,06:27,07:11,05/29/2026,
Suquamish,Anacortes,Orcas,07:30,07:32,08:29,05/29/2026,
Suquamish,Orcas,Shaw,08:55,09:03,09:13,05/29/2026,
Suquamish,Shaw,Anacortes,09:10,09:20,10:12,05/29/2026,
Suquamish,Anacortes,Friday Harbor,10:30,10:35,11:50,05/29/2026,
Suquamish,Friday Harbor,Anacortes,12:20,12:34,13:44,05/29/2026,
Suquamish,Anacortes,Lopez,13:55,14:13,15:03,05/29/2026,
Suquamish,Lopez,Anacortes,15:05,15:21,16:06,05/29/2026,
Suquamish,Anacortes,Lopez,16:20,16:31,17:17,05/29/2026,
Suquamish,Lopez,Friday Harbor,17:15,17:25,18:02,05/29/2026,
Suquamish,Friday Harbor,Lopez,18:20,18:27,19:03,05/29/2026,
Suquamish,Lopez,Anacortes,19:05,19:09,19:54,05/29/2026,
Suquamish,Anacortes,Lopez,20:15,20:17,21:03,05/29/2026,
Suquamish,Lopez,Friday Harbor,21:10,21:12,21:48,05/29/2026,
