Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Mukilteo,Clinton,00:05,00:05,00:22,09/21/2026,
Suquamish,Clinton,Mukilteo,00:35,00:36,00:50,09/21/2026,
Suquamish,Mukilteo,Clinton,01:05,01:05,01:21,09/21/2026,
Suquamish,Clinton,Mukilteo,04:40,04:41,04:54,09/21/2026,
Suquamish,Mukilteo,Clinton,05:05,05:06,05:22,09/21/2026,
Suquamish,Clinton,Mukilteo,05:30,05:32,05:45,09/21/2026,
Suquamish,Mukilteo,Clinton,06:00,06:01,06:15,09/21/2026,
Suquamish,Clinton,Mukilteo,06:30,06:30,06:45,09/21/2026,
Suquamish,Mukilteo,Clinton,07:00,07:01,07:15,09/21/2026,
Suquamish,Clinton,Mukilteo,07:30,07:53,08:08,09/21/2026,
Suquamish,Mukilteo,Clinton,08:00,08:23,08:40,09/21/2026,
Suquamish,Clinton,Mukilteo,09:00,09:00,09:15,09/21/2026,
Suquamish,Mukilteo,Clinton,09:30,09:31,09:48,09/21/2026,
Suquamish,Clinton,Mukilteo,10:00,10:08,10:22,09/21/2026,
Suquamish,Mukilteo,Clinton,10:30,10:38,10:51,09/21/2026,
Suquamish,Clinton,Mukilteo,11:00,11:09,11:24,09/21/2026,
Suquamish,Mukilteo,Clinton,11:30,11:38,11:54,09/21/2026,
Suquamish,Clinton,Mukilteo,12:00,12:13,12:25,09/21/2026,
Suquamish,Mukilteo,Clinton,12:30,12:52,13:05,09/21/2026,
Suquamish,Clinton,Mukilteo,13:30,13:30,13:44,09/21/2026,
Suquamish,Mukilteo,Clinton,14:05,14:05,14:20,09/21/2026,
Suquamish,Clinton,Mukilteo,14:35,14:39,14:53,09/21/2026,
Suquamish,Mukilteo,Clinton,15:05,15:08,15:21,09/21/2026,
Suquamish,Clinton,Mukilteo,15:35,15:39,15:53,09/21/2026,
Suquamish,Mukilteo,Clinton,16:05,16:11,16:24,09/21/2026,
Suquamish,Clinton,Mukilteo,16:35,16:44,16:58,09/21/2026,
Suquamish,Mukilteo,Clinton,17:10,17:14,17:28,09/21/2026,
Suquamish,Clinton,Mukilteo,17:35,17:47,18:00,09/21/2026,
Suquamish,Mukilteo,Clinton,18:10,18:12,18:27,09/21/2026,
Suquamish,Clinton,Mukilteo,18:35,18:37,18:50,09/21/2026,
Suquamish,Mukilteo,Clinton,19:05,19:06,19:19,09/21/2026,
Suquamish,Clinton,Mukilteo,19:35,19:35,19:47,09/21/2026,
Suquamish,Mukilteo,Clinton,20:05,20:05,20:20,09/21/2026,
Suquamish,Clinton,Mukilteo,20:30,20:31,20:44,09/21/2026,
Suquamish,Mukilteo,Clinton,21:00,21:02,21:18,09/21/2026,
Suquamish,Clinton,Mukilteo,04:40,04:41,04:55,09/22/2026,
Suquamish,Mukilteo,Clinton,05:05,05:06,05:20,09/22/2026,
Suquamish,Clinton,Mukilteo,05:30,05:31,05:44,09/22/2026,
Suquamish,Mukilteo,Clinton,06:00,06:00,06:14,09/22/2026,
Suquamish,Clinton,Mukilteo,06:30,06:31,06:45,09/22/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:15,09/22/2026,
Suquamish,Clinton,Mukilteo,07:30,07:31,07:45,09/22/2026,
Suquamish,Mukilteo,Clinton,08:00,08:02,08:15,09/22/2026,
Suquamish,Clinton,Mukilteo,08:30,08:33,08:47,09/22/2026,
Suquamish,Mukilteo,Clinton,09:00,09:02,09:17,09/22/2026,
Suquamish,Clinton,Mukilteo,09:30,09:35,09:51,09/22/2026,
