Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:30,06:55,03/13/2026,
Kennewick,Keystone,Port Townsend,07:15,07:16,07:41,03/13/2026,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:26,03/13/2026,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:11,03/13/2026,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:55,03/13/2026,
Kennewick,Keystone,Port Townsend,10:15,10:15,10:41,03/13/2026,
Kennewick,Port Townsend,Keystone,11:00,11:00,11:25,03/13/2026,
Kennewick,Keystone,Port Townsend,11:45,11:46,12:12,03/13/2026,
Kennewick,Port Townsend,Keystone,12:30,12:31,12:57,03/13/2026,
Kennewick,Keystone,Port Townsend,13:15,13:15,13:42,03/13/2026,
Kennewick,Port Townsend,Keystone,14:00,14:00,14:27,03/13/2026,
Kennewick,Keystone,Port Townsend,14:45,14:46,15:11,03/13/2026,
Kennewick,Port Townsend,Keystone,15:30,15:30,16:00,03/13/2026,
Kennewick,Keystone,Port Townsend,16:15,16:20,16:46,03/13/2026,
Kennewick,Port Townsend,Keystone,17:15,17:15,17:42,03/13/2026,
Kennewick,Keystone,Port Townsend,18:00,18:01,18:28,03/13/2026,
Kennewick,Port Townsend,Keystone,18:45,18:45,19:11,03/13/2026,
Kennewick,Keystone,Port Townsend,19:30,19:30,19:59,03/13/2026,
Kennewick,Port Townsend,Keystone,20:30,20:30,20:57,03/13/2026,
Kennewick,Keystone,Port Townsend,21:10,21:11,21:38,03/13/2026,
Kennewick,Port Townsend,Keystone,06:30,06:31,07:01,03/14/2026,
