Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Issaquah,Anacortes,Friday Harbor,04:05,04:06,05:12,03/17/2026,
Issaquah,Friday Harbor,Lopez,05:40,05:41,06:15,03/17/2026,
Issaquah,Lopez,Anacortes,06:25,06:33,07:19,03/17/2026,
Issaquah,Anacortes,Orcas,07:30,07:39,08:30,03/17/2026,
Issaquah,Orcas,Shaw,08:55,08:55,09:05,03/17/2026,
Issaquah,Shaw,Anacortes,09:10,09:10,10:00,03/17/2026,
Issaquah,Anacortes,Friday Harbor,10:30,10:30,11:40,03/17/2026,
Issaquah,Friday Harbor,Anacortes,12:20,12:20,13:25,03/17/2026,
Issaquah,Anacortes,Lopez,16:20,16:21,17:04,03/17/2026,
Issaquah,Lopez,Friday Harbor,17:15,17:15,17:44,03/17/2026,
Issaquah,Friday Harbor,Lopez,18:20,18:19,18:50,03/17/2026,
Issaquah,Lopez,Anacortes,19:05,19:05,19:49,03/17/2026,
Issaquah,Anacortes,Lopez,20:15,20:29,21:13,03/17/2026,
Issaquah,Lopez,Friday Harbor,21:10,21:20,21:51,03/17/2026,
Issaquah,Friday Harbor,Anacortes,22:05,22:05,23:15,03/17/2026,
Issaquah,Anacortes,Friday Harbor,04:05,04:05,05:11,03/18/2026,
Issaquah,Friday Harbor,Lopez,05:40,05:40,06:14,03/18/2026,
Issaquah,Lopez,Anacortes,06:25,06:25,07:09,03/18/2026,
Issaquah,Anacortes,Orcas,07:30,07:29,08:20,03/18/2026,
Issaquah,Orcas,Shaw,08:55,08:57,09:04,03/18/2026,
Issaquah,Shaw,Anacortes,09:10,09:10,09:59,03/18/2026,
Issaquah,Anacortes,Friday Harbor,10:30,10:30,11:38,03/18/2026,
Issaquah,Friday Harbor,Anacortes,12:20,12:20,13:27,03/18/2026,
Issaquah,Anacortes,Lopez,16:20,16:20,17:00,03/18/2026,
Issaquah,Lopez,Friday Harbor,17:15,17:17,17:54,03/18/2026,
Issaquah,Friday Harbor,Lopez,18:20,18:20,18:50,03/18/2026,
Issaquah,Lopez,Anacortes,19:05,19:05,19:46,03/18/2026,
Issaquah,Anacortes,Lopez,20:15,20:15,20:53,03/18/2026,
