Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Anacortes,Friday Harbor,04:05,04:09,05:17,05/19/2026,
Suquamish,Friday Harbor,Lopez,05:40,05:39,06:12,05/19/2026,
Suquamish,Lopez,Anacortes,06:25,06:26,07:14,05/19/2026,
Suquamish,Orcas,Shaw,08:55,08:59,09:08,05/19/2026,
Suquamish,Shaw,Anacortes,09:10,09:12,10:06,05/19/2026,
Suquamish,Anacortes,Friday Harbor,10:30,10:31,11:45,05/19/2026,
Suquamish,Friday Harbor,Anacortes,12:20,12:20,13:31,05/19/2026,
Suquamish,Anacortes,Lopez,16:20,16:28,17:12,05/19/2026,
Suquamish,Lopez,Friday Harbor,17:15,17:20,18:00,05/19/2026,
Suquamish,Friday Harbor,Lopez,18:20,18:23,18:58,05/19/2026,
Suquamish,Lopez,Anacortes,19:05,19:05,19:54,05/19/2026,
Suquamish,Anacortes,Friday Harbor,04:05,04:06,05:15,05/20/2026,
Suquamish,Friday Harbor,Lopez,05:40,05:39,06:11,05/20/2026,
Suquamish,Lopez,Anacortes,06:25,06:25,07:10,05/20/2026,
Suquamish,Anacortes,Orcas,07:30,07:30,08:22,05/20/2026,
Suquamish,Orcas,Shaw,08:55,08:54,09:03,05/20/2026,
Suquamish,Shaw,Anacortes,09:10,09:09,10:03,05/20/2026,
Suquamish,Anacortes,Friday Harbor,10:30,10:30,11:49,05/20/2026,
Suquamish,Friday Harbor,Anacortes,12:20,12:28,13:42,05/20/2026,
Suquamish,Anacortes,Lopez,16:20,16:21,17:19,05/20/2026,
Suquamish,Friday Harbor,Lopez,18:20,18:41,19:14,05/20/2026,
