Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Pt. Defiance,Tahlequah,05:55,05:58,06:10,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,06:20,06:36,06:48,12/06/2025,
Sealth,Pt. Defiance,Tahlequah,08:25,08:26,08:37,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,08:50,08:55,09:06,12/06/2025,
Sealth,Pt. Defiance,Tahlequah,09:15,09:17,09:26,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,09:40,09:43,09:54,12/06/2025,
Sealth,Pt. Defiance,Tahlequah,10:05,10:07,10:17,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,10:30,10:34,10:44,12/06/2025,
Sealth,Pt. Defiance,Tahlequah,10:55,10:57,11:07,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,11:20,11:23,11:34,12/06/2025,
Sealth,Pt. Defiance,Tahlequah,11:45,11:45,11:56,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,12:10,12:12,12:23,12/06/2025,
Sealth,Pt. Defiance,Tahlequah,12:35,12:36,12:45,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,13:00,13:02,13:13,12/06/2025,
Sealth,Pt. Defiance,Tahlequah,13:40,13:42,13:59,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,14:10,14:13,14:26,12/06/2025,
Sealth,Pt. Defiance,Tahlequah,14:40,14:40,14:52,12/06/2025,
Sealth,Tahlequah,Pt. Defiance,15:10,15:13,15:25,12/06/2025,
