Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tacoma,Colman,Bainbridge,00:15,00:16,00:49,03/06/2026,
Tacoma,Bainbridge,Colman,00:55,00:58,01:30,03/06/2026,
Tacoma,Colman,Bainbridge,01:35,01:38,02:11,03/06/2026,
Tacoma,Bainbridge,Colman,04:45,04:46,05:19,03/06/2026,
Tacoma,Colman,Bainbridge,05:30,05:32,06:04,03/06/2026,
Tacoma,Bainbridge,Colman,06:20,06:20,06:53,03/06/2026,
Tacoma,Colman,Bainbridge,07:05,07:06,07:41,03/06/2026,
Tacoma,Bainbridge,Colman,07:55,07:56,08:28,03/06/2026,
Tacoma,Colman,Bainbridge,08:45,08:47,09:23,03/06/2026,
Tacoma,Bainbridge,Colman,09:40,09:41,10:13,03/06/2026,
Tacoma,Colman,Bainbridge,10:40,10:42,11:15,03/06/2026,
Tacoma,Bainbridge,Colman,11:30,11:38,12:09,03/06/2026,
Tacoma,Colman,Bainbridge,12:25,12:27,12:59,03/06/2026,
Tacoma,Bainbridge,Colman,13:15,13:17,13:49,03/06/2026,
Tacoma,Colman,Bainbridge,14:05,14:06,14:39,03/06/2026,
Tacoma,Bainbridge,Colman,14:55,14:58,15:30,03/06/2026,
Tacoma,Colman,Bainbridge,15:50,15:53,16:25,03/06/2026,
Tacoma,Bainbridge,Colman,16:45,16:46,17:17,03/06/2026,
Tacoma,Colman,Bainbridge,17:45,17:47,18:20,03/06/2026,
Tacoma,Bainbridge,Colman,18:40,18:40,19:13,03/06/2026,
Tacoma,Colman,Bainbridge,19:30,19:32,20:04,03/06/2026,
Tacoma,Bainbridge,Colman,20:20,20:20,20:52,03/06/2026,
Tacoma,Colman,Bainbridge,21:20,21:21,21:52,03/06/2026,
Tacoma,Bainbridge,Colman,22:00,22:01,22:33,03/06/2026,
Tacoma,Colman,Bainbridge,22:50,22:51,23:24,03/06/2026,
Tacoma,Bainbridge,Colman,23:30,23:32,00:03,03/06/2026,
Tacoma,Colman,Bainbridge,00:15,00:16,00:49,03/07/2026,
Tacoma,Bainbridge,Colman,00:55,00:57,01:29,03/07/2026,
Tacoma,Colman,Bainbridge,01:35,01:39,02:12,03/07/2026,
Tacoma,Bainbridge,Colman,07:55,07:56,08:29,03/07/2026,
