Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Vashon,Fauntleroy,05:40,05:41,05:59,12/26/2025,
Sealth,Fauntleroy,Vashon,06:10,06:11,06:26,12/26/2025,
Sealth,Vashon,Fauntleroy,06:35,06:36,06:51,12/26/2025,
Sealth,Fauntleroy,Vashon,07:05,07:06,07:22,12/26/2025,
Sealth,Vashon,Southworth,07:30,07:31,07:43,12/26/2025,
Sealth,Southworth,Vashon,07:55,07:55,08:09,12/26/2025,
Sealth,Vashon,Fauntleroy,08:15,08:16,08:34,12/26/2025,
Sealth,Fauntleroy,Southworth,08:45,08:46,09:07,12/26/2025,
Sealth,Southworth,Vashon,09:20,09:21,09:34,12/26/2025,
Sealth,Vashon,Fauntleroy,09:40,09:42,09:59,12/26/2025,
Sealth,Fauntleroy,Vashon,10:10,10:12,10:28,12/26/2025,
Sealth,Vashon,Southworth,10:35,10:35,10:48,12/26/2025,
Sealth,Southworth,Vashon,11:00,11:02,11:15,12/26/2025,
Sealth,Vashon,Fauntleroy,11:20,11:23,11:40,12/26/2025,
Sealth,Fauntleroy,Vashon,11:50,11:56,12:11,12/26/2025,
Sealth,Vashon,Fauntleroy,12:20,12:24,12:39,12/26/2025,
Sealth,Fauntleroy,Vashon,12:50,12:52,13:07,12/26/2025,
