Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tacoma,Bainbridge,Colman,04:45,04:46,05:20,08/24/2026,
Tacoma,Colman,Bainbridge,05:30,05:32,06:04,08/24/2026,
Tacoma,Bainbridge,Colman,06:20,06:22,06:52,08/24/2026,
Tacoma,Colman,Bainbridge,07:05,07:06,07:37,08/24/2026,
Tacoma,Bainbridge,Colman,07:55,07:56,08:28,08/24/2026,
Tacoma,Colman,Bainbridge,08:45,08:46,09:18,08/24/2026,
Tacoma,Bainbridge,Colman,09:40,09:42,10:13,08/24/2026,
Tacoma,Colman,Bainbridge,10:40,10:41,11:12,08/24/2026,
Tacoma,Bainbridge,Colman,11:30,11:36,12:06,08/24/2026,
Tacoma,Colman,Bainbridge,12:25,12:27,13:01,08/24/2026,
Tacoma,Bainbridge,Colman,13:15,13:21,13:52,08/24/2026,
Tacoma,Colman,Bainbridge,14:05,14:16,14:48,08/24/2026,
Tacoma,Bainbridge,Colman,14:55,15:12,15:43,08/24/2026,
Tacoma,Colman,Bainbridge,15:50,16:08,16:41,08/24/2026,
Tacoma,Bainbridge,Colman,16:45,17:05,17:35,08/24/2026,
Tacoma,Colman,Bainbridge,17:45,17:58,18:30,08/24/2026,
Tacoma,Bainbridge,Colman,18:40,18:49,19:21,08/24/2026,
Tacoma,Colman,Bainbridge,19:30,19:36,20:06,08/24/2026,
Tacoma,Bainbridge,Colman,20:20,20:21,20:52,08/24/2026,
Tacoma,Colman,Bainbridge,21:20,21:24,21:55,08/24/2026,
Tacoma,Bainbridge,Colman,22:00,22:07,22:39,08/24/2026,
Tacoma,Colman,Bainbridge,22:50,22:51,23:21,08/24/2026,
Tacoma,Bainbridge,Colman,23:30,23:30,00:01,08/24/2026,
Tacoma,Colman,Bainbridge,00:15,00:16,00:46,08/25/2026,
Tacoma,Bainbridge,Colman,00:55,00:55,01:27,08/25/2026,
Tacoma,Colman,Bainbridge,01:35,01:37,02:08,08/25/2026,
Tacoma,Bainbridge,Colman,04:45,04:47,05:19,08/25/2026,
Tacoma,Colman,Bainbridge,05:30,05:31,06:02,08/25/2026,
Tacoma,Bainbridge,Colman,06:20,06:20,06:53,08/25/2026,
Tacoma,Colman,Bainbridge,07:05,07:09,07:40,08/25/2026,
Tacoma,Bainbridge,Colman,07:55,07:57,08:29,08/25/2026,
Tacoma,Colman,Bainbridge,08:45,08:46,09:17,08/25/2026,
Tacoma,Bainbridge,Colman,09:40,09:42,10:14,08/25/2026,
Tacoma,Colman,Bainbridge,10:40,10:43,11:16,08/25/2026,
Tacoma,Bainbridge,Colman,11:30,11:42,12:12,08/25/2026,
Tacoma,Colman,Bainbridge,12:25,12:38,13:10,08/25/2026,
Tacoma,Bainbridge,Colman,13:15,13:29,14:01,08/25/2026,
Tacoma,Colman,Bainbridge,14:05,14:23,14:56,08/25/2026,
Tacoma,Bainbridge,Colman,14:55,15:19,15:49,08/25/2026,
Tacoma,Colman,Bainbridge,15:50,16:16,16:49,08/25/2026,
Tacoma,Bainbridge,Colman,16:45,17:10,17:41,08/25/2026,
Tacoma,Colman,Bainbridge,17:45,18:03,18:40,08/25/2026,
Tacoma,Bainbridge,Colman,18:40,18:52,19:24,08/25/2026,
Tacoma,Colman,Bainbridge,19:30,19:40,20:12,08/25/2026,
Tacoma,Bainbridge,Colman,20:20,20:23,20:55,08/25/2026,
Tacoma,Colman,Bainbridge,21:20,21:24,21:55,08/25/2026,
Tacoma,Bainbridge,Colman,22:00,22:07,22:38,08/25/2026,
