Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kitsap,Vashon,,06:30,06:31,00:00,09/12/2026,
Kitsap,Southworth,Vashon,06:55,06:55,07:08,09/12/2026,
Kitsap,Vashon,Fauntleroy,07:15,07:15,07:29,09/12/2026,
Kitsap,Fauntleroy,Vashon,07:50,07:52,08:07,09/12/2026,
Kitsap,Vashon,Southworth,08:15,08:16,08:27,09/12/2026,
Kitsap,Southworth,Vashon,08:35,08:43,08:55,09/12/2026,
Kitsap,Vashon,Fauntleroy,08:55,09:05,09:18,09/12/2026,
Kitsap,Fauntleroy,,09:25,09:35,00:00,09/12/2026,
Kitsap,Vashon,Fauntleroy,09:50,09:59,10:13,09/12/2026,
Kitsap,Fauntleroy,Vashon,10:20,10:24,10:38,09/12/2026,
Kitsap,Vashon,,10:45,10:48,00:00,09/12/2026,
Kitsap,Fauntleroy,Vashon,11:15,11:21,11:35,09/12/2026,
Kitsap,Vashon,Fauntleroy,11:45,11:47,12:00,09/12/2026,
Kitsap,Fauntleroy,Vashon,12:15,12:16,12:30,09/12/2026,
Kitsap,Vashon,Southworth,12:45,12:48,13:00,09/12/2026,
Kitsap,Southworth,,13:10,13:11,00:00,09/12/2026,
Kitsap,Vashon,Fauntleroy,13:30,13:31,13:44,09/12/2026,
Kitsap,Fauntleroy,Vashon,14:00,14:03,14:16,09/12/2026,
Kitsap,Vashon,Southworth,14:30,14:30,14:40,09/12/2026,
Kitsap,Southworth,Vashon,15:00,15:00,15:12,09/12/2026,
Kitsap,Vashon,Fauntleroy,15:25,15:26,15:40,09/12/2026,
Kitsap,Fauntleroy,Vashon,15:55,15:57,16:11,09/12/2026,
Kitsap,Vashon,Southworth,16:20,16:21,16:30,09/12/2026,
Kitsap,Southworth,Vashon,16:50,16:51,17:01,09/12/2026,
Kitsap,Vashon,Fauntleroy,17:20,17:21,17:35,09/12/2026,
Kitsap,Fauntleroy,Vashon,17:55,17:55,18:09,09/12/2026,
Kitsap,Vashon,Southworth,18:20,18:21,18:33,09/12/2026,
Kitsap,Southworth,Vashon,18:45,18:46,18:57,09/12/2026,
Kitsap,Vashon,Fauntleroy,19:15,19:16,19:32,09/12/2026,
Kitsap,Fauntleroy,Vashon,19:40,19:44,19:56,09/12/2026,
Kitsap,Vashon,Fauntleroy,20:10,20:11,20:25,09/12/2026,
Kitsap,Fauntleroy,Vashon,20:45,20:46,21:00,09/12/2026,
Kitsap,Vashon,Southworth,21:10,21:11,21:22,09/12/2026,
Kitsap,Southworth,Vashon,21:35,21:35,21:46,09/12/2026,
