Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kitsap,Clinton,Mukilteo,04:40,04:40,04:54,03/06/2026,
Kitsap,Mukilteo,Clinton,05:05,05:05,05:17,03/06/2026,
Kitsap,Clinton,Mukilteo,05:30,05:30,05:44,03/06/2026,
Kitsap,Mukilteo,Clinton,06:00,06:00,06:13,03/06/2026,
Kitsap,Clinton,Mukilteo,06:30,06:31,06:45,03/06/2026,
Kitsap,Mukilteo,Clinton,07:00,07:00,07:12,03/06/2026,
Kitsap,Clinton,Mukilteo,07:30,07:31,07:45,03/06/2026,
Kitsap,Mukilteo,Clinton,08:00,08:00,08:13,03/06/2026,
Kitsap,Clinton,Mukilteo,08:30,08:33,08:45,03/06/2026,
Kitsap,Mukilteo,Clinton,09:00,09:00,09:13,03/06/2026,
Kitsap,Clinton,Mukilteo,09:30,09:30,09:44,03/06/2026,
Kitsap,Mukilteo,Clinton,10:00,10:00,10:13,03/06/2026,
Kitsap,Clinton,Mukilteo,10:30,10:30,10:45,03/06/2026,
Kitsap,Mukilteo,Clinton,11:00,11:00,11:13,03/06/2026,
Kitsap,Clinton,Mukilteo,11:30,11:31,11:45,03/06/2026,
Kitsap,Mukilteo,Clinton,12:00,12:00,12:13,03/06/2026,
Kitsap,Clinton,Mukilteo,12:30,12:31,12:45,03/06/2026,
Kitsap,Mukilteo,Clinton,13:00,13:01,13:14,03/06/2026,
Kitsap,Clinton,Mukilteo,13:30,13:30,13:47,03/06/2026,
Kitsap,Mukilteo,Clinton,14:05,14:06,14:19,03/06/2026,
Kitsap,Clinton,Mukilteo,14:35,14:36,14:51,03/06/2026,
Kitsap,Mukilteo,Clinton,15:05,15:08,15:21,03/06/2026,
Kitsap,Clinton,Mukilteo,15:35,15:38,15:53,03/06/2026,
Kitsap,Mukilteo,Clinton,16:05,16:08,16:22,03/06/2026,
Kitsap,Clinton,Mukilteo,16:35,16:36,16:55,03/06/2026,
Kitsap,Mukilteo,Clinton,17:10,17:11,17:28,03/06/2026,
Kitsap,Clinton,Mukilteo,17:35,17:41,17:59,03/06/2026,
Kitsap,Mukilteo,Clinton,18:10,18:14,18:27,03/06/2026,
Kitsap,Clinton,Mukilteo,18:35,18:39,18:57,03/06/2026,
Kitsap,Mukilteo,Clinton,19:05,19:12,19:26,03/06/2026,
Kitsap,Clinton,Mukilteo,19:35,19:37,19:52,03/06/2026,
Kitsap,Mukilteo,Clinton,20:05,20:06,20:21,03/06/2026,
Kitsap,Clinton,Mukilteo,20:30,20:33,20:49,03/06/2026,
Kitsap,Mukilteo,Clinton,21:00,21:01,21:14,03/06/2026,
Kitsap,Clinton,Mukilteo,21:30,21:30,21:46,03/06/2026,
