Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:30,06:55,01/23/2026,
Kennewick,Keystone,Port Townsend,07:15,07:16,07:42,01/23/2026,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:27,01/23/2026,
Kennewick,Keystone,Port Townsend,08:45,08:47,09:11,01/23/2026,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:57,01/23/2026,
Kennewick,Keystone,Port Townsend,10:15,10:17,10:42,01/23/2026,
Kennewick,Port Townsend,Keystone,11:00,11:02,11:28,01/23/2026,
Kennewick,Keystone,Port Townsend,11:45,11:46,12:12,01/23/2026,
Kennewick,Port Townsend,Keystone,12:30,12:33,12:59,01/23/2026,
Kennewick,Keystone,Port Townsend,13:15,13:16,13:42,01/23/2026,
Kennewick,Port Townsend,Keystone,14:00,14:01,14:26,01/23/2026,
