Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,04:45,04:46,05:08,04/28/2026,
Spokane,Edmonds,Kingston,05:35,05:35,05:57,04/28/2026,
Spokane,Kingston,Edmonds,06:25,06:25,06:48,04/28/2026,
Spokane,Edmonds,Kingston,07:10,07:10,07:32,04/28/2026,
Spokane,Kingston,Edmonds,07:55,07:55,08:18,04/28/2026,
Spokane,Edmonds,Kingston,08:50,08:51,09:13,04/28/2026,
Spokane,Kingston,Edmonds,09:35,09:36,10:00,04/28/2026,
Spokane,Edmonds,Kingston,10:20,10:21,10:43,04/28/2026,
Spokane,Kingston,Edmonds,11:05,11:06,11:28,04/28/2026,
Spokane,Edmonds,Kingston,11:55,11:56,12:17,04/28/2026,
Spokane,Kingston,Edmonds,12:45,12:52,13:14,04/28/2026,
Spokane,Edmonds,Kingston,13:35,13:37,13:58,04/28/2026,
Spokane,Kingston,Edmonds,14:30,14:37,14:57,04/28/2026,
Spokane,Edmonds,Kingston,15:15,15:19,15:42,04/28/2026,
Spokane,Kingston,Edmonds,16:00,16:03,16:24,04/28/2026,
Spokane,Edmonds,Kingston,16:45,16:47,17:09,04/28/2026,
Spokane,Kingston,Edmonds,17:30,17:31,17:52,04/28/2026,
Spokane,Edmonds,Kingston,18:15,18:16,18:39,04/28/2026,
Spokane,Kingston,Edmonds,19:00,19:00,19:23,04/28/2026,
Spokane,Edmonds,Kingston,19:40,19:41,20:05,04/28/2026,
Spokane,Kingston,Edmonds,20:20,20:24,20:46,04/28/2026,
Spokane,Edmonds,Kingston,21:05,21:12,21:35,04/28/2026,
Spokane,Kingston,Edmonds,21:40,21:47,22:09,04/28/2026,
Spokane,Edmonds,Kingston,22:25,22:26,22:49,04/28/2026,
Spokane,Kingston,Edmonds,23:10,23:11,23:34,04/28/2026,
