Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
WallaWalla,Kingston,Edmonds,04:45,04:46,05:10,03/31/2026,
WallaWalla,Edmonds,Kingston,05:35,05:35,05:58,03/31/2026,
WallaWalla,Kingston,Edmonds,06:25,06:26,06:48,03/31/2026,
WallaWalla,Edmonds,Kingston,07:10,07:11,07:35,03/31/2026,
WallaWalla,Kingston,Edmonds,07:55,07:56,08:18,03/31/2026,
WallaWalla,Edmonds,Kingston,08:50,08:51,09:13,03/31/2026,
WallaWalla,Kingston,Edmonds,09:35,09:35,09:59,03/31/2026,
WallaWalla,Edmonds,Kingston,10:20,10:20,10:44,03/31/2026,
WallaWalla,Kingston,Edmonds,11:05,11:06,11:30,03/31/2026,
WallaWalla,Edmonds,Kingston,11:55,11:57,12:20,03/31/2026,
WallaWalla,Kingston,Edmonds,12:45,12:46,13:10,03/31/2026,
WallaWalla,Edmonds,Kingston,13:35,13:36,13:59,03/31/2026,
WallaWalla,Kingston,Edmonds,14:30,14:32,14:55,03/31/2026,
WallaWalla,Edmonds,Kingston,15:15,15:15,15:40,03/31/2026,
WallaWalla,Kingston,Edmonds,16:00,16:01,16:24,03/31/2026,
WallaWalla,Edmonds,Kingston,16:45,16:46,17:10,03/31/2026,
WallaWalla,Kingston,Edmonds,17:30,17:36,17:59,03/31/2026,
WallaWalla,Edmonds,Kingston,18:15,18:18,18:41,03/31/2026,
WallaWalla,Kingston,Edmonds,19:00,19:00,19:23,03/31/2026,
WallaWalla,Edmonds,Kingston,19:40,19:41,20:04,03/31/2026,
WallaWalla,Kingston,Edmonds,20:20,20:21,20:44,03/31/2026,
WallaWalla,Edmonds,Kingston,21:05,21:06,21:29,03/31/2026,
WallaWalla,Kingston,Edmonds,21:40,21:42,22:05,03/31/2026,
WallaWalla,Edmonds,Kingston,22:25,22:33,22:56,03/31/2026,
WallaWalla,Kingston,Edmonds,23:10,23:13,23:35,03/31/2026,
WallaWalla,Edmonds,Kingston,23:45,23:46,00:10,03/31/2026,
WallaWalla,Kingston,Edmonds,04:45,04:46,05:10,04/01/2026,
WallaWalla,Edmonds,Kingston,05:35,05:36,05:59,04/01/2026,
WallaWalla,Kingston,Edmonds,06:25,06:27,06:50,04/01/2026,
WallaWalla,Edmonds,Kingston,07:10,07:11,07:34,04/01/2026,
WallaWalla,Kingston,Edmonds,07:55,07:58,08:21,04/01/2026,
WallaWalla,Edmonds,Kingston,08:50,08:52,09:15,04/01/2026,
WallaWalla,Kingston,Edmonds,09:35,09:39,10:04,04/01/2026,
WallaWalla,Edmonds,Kingston,10:20,10:24,10:55,04/01/2026,
WallaWalla,Kingston,Edmonds,11:05,11:33,11:33,04/01/2026,
WallaWalla,Edmonds,Kingston,11:55,11:56,12:19,04/01/2026,
