Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:30,06:55,01/03/2026,
Kennewick,Keystone,Port Townsend,07:15,07:16,07:41,01/03/2026,
