Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kitsap,Vashon,Fauntleroy,05:40,05:41,05:59,07/27/2026,
Kitsap,Fauntleroy,Vashon,06:10,06:11,06:25,07/27/2026,
Kitsap,Vashon,Fauntleroy,06:35,06:36,06:50,07/27/2026,
Kitsap,Fauntleroy,Vashon,07:05,07:06,07:21,07/27/2026,
Kitsap,Vashon,Southworth,07:30,07:31,07:45,07/27/2026,
Kitsap,Southworth,Vashon,07:55,07:56,08:07,07/27/2026,
Kitsap,Vashon,Fauntleroy,08:15,08:15,08:33,07/27/2026,
Kitsap,Fauntleroy,Southworth,08:45,08:46,09:11,07/27/2026,
Kitsap,Southworth,Vashon,09:20,09:21,09:32,07/27/2026,
Kitsap,Vashon,Fauntleroy,09:40,09:41,10:07,07/27/2026,
Kitsap,Fauntleroy,Vashon,10:10,10:18,10:33,07/27/2026,
Kitsap,Vashon,Southworth,10:35,10:38,10:50,07/27/2026,
Kitsap,Southworth,Vashon,11:00,11:02,11:14,07/27/2026,
Kitsap,Vashon,Fauntleroy,11:20,11:21,11:40,07/27/2026,
Kitsap,Fauntleroy,Vashon,11:50,11:53,12:07,07/27/2026,
Kitsap,Vashon,Fauntleroy,12:20,12:21,12:35,07/27/2026,
Kitsap,Fauntleroy,Vashon,12:50,12:52,13:05,07/27/2026,
Kitsap,Vashon,Fauntleroy,14:15,14:20,14:34,07/27/2026,
Kitsap,Fauntleroy,Vashon,14:45,14:47,15:01,07/27/2026,
Kitsap,Vashon,Fauntleroy,15:25,15:34,15:49,07/27/2026,
Kitsap,Fauntleroy,Southworth,16:10,16:12,16:41,07/27/2026,
Kitsap,Southworth,Vashon,16:45,16:54,17:08,07/27/2026,
Kitsap,Vashon,Fauntleroy,17:05,17:18,17:38,07/27/2026,
Kitsap,Fauntleroy,Vashon,17:40,17:50,18:05,07/27/2026,
Kitsap,Vashon,Southworth,18:05,18:14,18:26,07/27/2026,
Kitsap,Southworth,Vashon,18:25,18:36,18:49,07/27/2026,
Kitsap,Vashon,Fauntleroy,18:45,18:59,19:14,07/27/2026,
Kitsap,Fauntleroy,Vashon,19:15,19:26,19:40,07/27/2026,
Kitsap,Vashon,Southworth,19:40,19:47,19:59,07/27/2026,
Kitsap,Southworth,Vashon,20:00,20:08,20:25,07/27/2026,
Kitsap,Vashon,Fauntleroy,20:20,20:33,20:48,07/27/2026,
Kitsap,Fauntleroy,Vashon,20:50,20:59,21:13,07/27/2026,
Kitsap,Vashon,Southworth,21:15,21:19,21:32,07/27/2026,
Kitsap,Vashon,Fauntleroy,05:40,05:41,05:59,07/28/2026,
Kitsap,Fauntleroy,Vashon,06:10,06:12,06:26,07/28/2026,
Kitsap,Vashon,Fauntleroy,06:35,06:36,06:51,07/28/2026,
Kitsap,Fauntleroy,Vashon,07:05,07:06,07:21,07/28/2026,
Kitsap,Vashon,Southworth,07:30,07:30,07:42,07/28/2026,
Kitsap,Southworth,Vashon,07:55,07:57,08:08,07/28/2026,
Kitsap,Vashon,Fauntleroy,08:15,08:17,08:33,07/28/2026,
Kitsap,Fauntleroy,Southworth,08:45,08:48,09:10,07/28/2026,
Kitsap,Southworth,Vashon,09:20,09:21,09:33,07/28/2026,
Kitsap,Vashon,Fauntleroy,09:40,09:44,10:07,07/28/2026,
Kitsap,Fauntleroy,Vashon,10:10,10:26,10:42,07/28/2026,
Kitsap,Vashon,Southworth,10:35,10:52,11:05,07/28/2026,
Kitsap,Southworth,Vashon,11:00,11:18,11:31,07/28/2026,
