Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Pt. Defiance,Tahlequah,05:05,05:06,05:17,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,05:30,05:32,05:44,12/19/2025,
Sealth,Pt. Defiance,Tahlequah,05:55,05:56,06:08,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,06:20,06:22,06:32,12/19/2025,
Sealth,Pt. Defiance,Tahlequah,06:45,06:47,07:00,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,07:10,07:13,07:25,12/19/2025,
Sealth,Pt. Defiance,Tahlequah,07:35,07:39,07:48,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,08:00,08:02,08:12,12/19/2025,
Sealth,Pt. Defiance,Tahlequah,08:25,08:26,08:36,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,08:50,08:51,09:02,12/19/2025,
Sealth,Pt. Defiance,Tahlequah,09:15,09:18,09:28,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,09:40,09:44,09:55,12/19/2025,
Sealth,Pt. Defiance,Tahlequah,10:05,10:07,10:17,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,10:30,10:31,10:41,12/19/2025,
Sealth,Pt. Defiance,Tahlequah,10:55,10:56,11:06,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,11:20,11:22,11:32,12/19/2025,
Sealth,Pt. Defiance,Tahlequah,11:45,11:46,11:56,12/19/2025,
Sealth,Tahlequah,Pt. Defiance,12:10,12:11,12:22,12/19/2025,
