Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Issaquah,Clinton,Mukilteo,05:05,05:06,05:23,08/27/2026,
Issaquah,Mukilteo,Clinton,05:35,05:35,05:49,08/27/2026,
Issaquah,Clinton,Mukilteo,06:00,06:01,06:16,08/27/2026,
Issaquah,Mukilteo,Clinton,06:30,06:30,06:44,08/27/2026,
Issaquah,Clinton,Mukilteo,07:00,07:01,07:15,08/27/2026,
Issaquah,Mukilteo,Clinton,07:30,07:30,07:44,08/27/2026,
Issaquah,Clinton,Mukilteo,08:00,08:03,08:16,08/27/2026,
Issaquah,Mukilteo,Clinton,08:30,08:30,08:48,08/27/2026,
Issaquah,Clinton,Mukilteo,09:00,09:04,09:19,08/27/2026,
Issaquah,Mukilteo,Clinton,09:30,09:36,09:49,08/27/2026,
Issaquah,Clinton,Mukilteo,10:00,10:08,10:23,08/27/2026,
Issaquah,Mukilteo,Clinton,10:30,10:40,10:53,08/27/2026,
Issaquah,Clinton,Mukilteo,11:00,11:13,11:27,08/27/2026,
Issaquah,Mukilteo,Clinton,11:30,11:42,11:55,08/27/2026,
Issaquah,Clinton,Mukilteo,12:00,12:11,12:27,08/27/2026,
Issaquah,Mukilteo,Clinton,12:30,12:42,12:56,08/27/2026,
Issaquah,Clinton,Mukilteo,13:00,13:17,13:30,08/27/2026,
Issaquah,Mukilteo,Clinton,13:30,13:47,14:01,08/27/2026,
Issaquah,Clinton,Mukilteo,14:00,14:22,14:37,08/27/2026,
Issaquah,Mukilteo,Clinton,14:35,14:53,15:09,08/27/2026,
Issaquah,Clinton,Mukilteo,15:05,15:29,15:44,08/27/2026,
Issaquah,Mukilteo,Clinton,16:05,16:01,16:16,08/27/2026,
Issaquah,Clinton,Mukilteo,16:35,16:35,16:49,08/27/2026,
Issaquah,Mukilteo,Clinton,17:10,17:07,17:20,08/27/2026,
Issaquah,Clinton,Mukilteo,17:35,17:41,17:55,08/27/2026,
Issaquah,Mukilteo,Clinton,18:10,18:11,18:24,08/27/2026,
Issaquah,Clinton,Mukilteo,18:35,18:43,18:57,08/27/2026,
Issaquah,Mukilteo,Clinton,19:05,19:16,19:30,08/27/2026,
Issaquah,Clinton,Mukilteo,19:35,19:46,20:00,08/27/2026,
Issaquah,Mukilteo,Clinton,20:35,20:35,20:50,08/27/2026,
Issaquah,Clinton,Mukilteo,21:00,21:03,21:16,08/27/2026,
Issaquah,Mukilteo,Clinton,21:30,21:30,21:51,08/27/2026,
Issaquah,Clinton,Mukilteo,05:05,05:05,05:23,08/28/2026,
Issaquah,Mukilteo,Clinton,05:35,05:35,05:51,08/28/2026,
Issaquah,Clinton,Mukilteo,06:00,06:00,06:15,08/28/2026,
Issaquah,Mukilteo,Clinton,06:30,06:30,06:44,08/28/2026,
Issaquah,Clinton,Mukilteo,07:00,07:00,07:15,08/28/2026,
Issaquah,Mukilteo,Clinton,07:30,07:30,07:47,08/28/2026,
Issaquah,Clinton,Mukilteo,08:00,08:01,08:14,08/28/2026,
Issaquah,Mukilteo,Clinton,08:30,08:31,08:44,08/28/2026,
Issaquah,Clinton,Mukilteo,09:00,09:01,09:14,08/28/2026,
