Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Port Townsend,Keystone,08:00,08:02,08:30,06/12/2026,
Salish,Keystone,Port Townsend,08:45,08:48,09:15,06/12/2026,
Salish,Port Townsend,Keystone,09:30,09:33,10:00,06/12/2026,
Salish,Keystone,Port Townsend,10:15,10:19,10:47,06/12/2026,
Salish,Port Townsend,Keystone,11:00,11:01,11:32,06/12/2026,
Salish,Keystone,Port Townsend,11:45,11:49,12:20,06/12/2026,
Salish,Port Townsend,Keystone,12:30,12:35,13:04,06/12/2026,
Salish,Keystone,Port Townsend,13:15,13:22,13:49,06/12/2026,
Salish,Port Townsend,Keystone,14:00,14:03,14:30,06/12/2026,
Salish,Keystone,Port Townsend,14:45,14:46,15:13,06/12/2026,
Salish,Port Townsend,Keystone,15:30,15:31,16:02,06/12/2026,
Salish,Keystone,Port Townsend,16:15,16:16,16:42,06/12/2026,
Salish,Port Townsend,Keystone,17:15,17:15,17:44,06/12/2026,
Salish,Keystone,Port Townsend,18:00,18:02,18:30,06/12/2026,
Salish,Port Townsend,Keystone,18:45,18:45,19:13,06/12/2026,
Salish,Keystone,Port Townsend,19:30,19:31,19:58,06/12/2026,
Salish,Port Townsend,Keystone,20:30,20:31,20:58,06/12/2026,
Salish,Keystone,Port Townsend,21:10,21:10,21:39,06/12/2026,
Salish,Port Townsend,Keystone,22:00,22:00,22:27,06/12/2026,
Salish,Keystone,Port Townsend,22:40,22:40,23:08,06/12/2026,
Salish,Port Townsend,Keystone,08:00,08:00,08:27,06/13/2026,
Salish,Keystone,Port Townsend,08:45,08:45,09:12,06/13/2026,
Salish,Port Townsend,Keystone,09:30,09:30,09:56,06/13/2026,
Salish,Keystone,Port Townsend,10:15,10:17,10:45,06/13/2026,
Salish,Port Townsend,Keystone,11:00,11:02,11:30,06/13/2026,
