Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
WallaWalla,Kingston,Edmonds,04:45,04:45,05:09,05/26/2026,
WallaWalla,Edmonds,Kingston,05:35,05:35,05:59,05/26/2026,
WallaWalla,Kingston,Edmonds,06:25,06:27,06:50,05/26/2026,
WallaWalla,Edmonds,Kingston,07:10,07:10,07:33,05/26/2026,
WallaWalla,Kingston,Edmonds,07:55,07:56,08:20,05/26/2026,
WallaWalla,Edmonds,Kingston,08:50,08:52,09:15,05/26/2026,
WallaWalla,Kingston,Edmonds,09:35,09:38,10:00,05/26/2026,
WallaWalla,Edmonds,Kingston,10:20,10:21,10:44,05/26/2026,
WallaWalla,Kingston,Edmonds,11:05,11:11,11:32,05/26/2026,
WallaWalla,Edmonds,Kingston,11:55,12:01,12:25,05/26/2026,
WallaWalla,Kingston,Edmonds,12:45,12:54,13:17,05/26/2026,
WallaWalla,Edmonds,Kingston,13:35,13:39,14:02,05/26/2026,
WallaWalla,Kingston,Edmonds,14:30,14:34,14:56,05/26/2026,
WallaWalla,Edmonds,Kingston,15:15,15:21,15:47,05/26/2026,
WallaWalla,Kingston,Edmonds,16:00,16:06,16:34,05/26/2026,
WallaWalla,Edmonds,Kingston,16:45,16:57,17:21,05/26/2026,
WallaWalla,Kingston,Edmonds,17:30,17:43,18:07,05/26/2026,
WallaWalla,Edmonds,Kingston,18:15,18:28,18:52,05/26/2026,
WallaWalla,Kingston,Edmonds,19:00,19:09,19:32,05/26/2026,
WallaWalla,Edmonds,Kingston,19:40,19:52,20:15,05/26/2026,
WallaWalla,Kingston,Edmonds,20:20,20:28,20:57,05/26/2026,
WallaWalla,Edmonds,Kingston,21:05,21:07,21:30,05/26/2026,
WallaWalla,Kingston,Edmonds,21:40,21:45,22:09,05/26/2026,
WallaWalla,Edmonds,Kingston,22:25,22:26,22:50,05/26/2026,
WallaWalla,Kingston,Edmonds,23:10,23:12,23:37,05/26/2026,
WallaWalla,Edmonds,Kingston,23:45,23:50,00:13,05/26/2026,
WallaWalla,Kingston,Edmonds,04:45,04:47,05:10,05/27/2026,
WallaWalla,Edmonds,Kingston,05:35,05:36,06:00,05/27/2026,
WallaWalla,Kingston,Edmonds,06:25,06:26,06:50,05/27/2026,
WallaWalla,Edmonds,Kingston,07:10,07:12,07:36,05/27/2026,
WallaWalla,Kingston,Edmonds,07:55,07:57,08:19,05/27/2026,
WallaWalla,Edmonds,Kingston,08:50,08:51,09:14,05/27/2026,
WallaWalla,Kingston,Edmonds,09:35,09:39,10:03,05/27/2026,
WallaWalla,Edmonds,Kingston,10:20,10:24,10:47,05/27/2026,
WallaWalla,Kingston,Edmonds,11:05,11:07,11:31,05/27/2026,
WallaWalla,Edmonds,Kingston,11:55,11:57,12:20,05/27/2026,
WallaWalla,Kingston,Edmonds,12:45,12:47,13:10,05/27/2026,
