Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tacoma,Colman,Bainbridge,08:55,08:58,09:30,05/17/2026,
Tacoma,Bainbridge,Colman,09:45,09:46,10:18,05/17/2026,
Tacoma,Colman,Bainbridge,10:40,10:42,11:16,05/17/2026,
Tacoma,Bainbridge,Colman,11:35,11:42,12:15,05/17/2026,
Tacoma,Colman,Bainbridge,12:30,12:42,13:15,05/17/2026,
Tacoma,Bainbridge,Colman,13:20,13:37,14:13,05/17/2026,
Tacoma,Colman,Bainbridge,14:10,14:41,15:12,05/17/2026,
Tacoma,Bainbridge,Colman,15:00,15:40,16:10,05/17/2026,
Tacoma,Colman,Bainbridge,15:50,16:32,17:02,05/17/2026,
Tacoma,Bainbridge,Colman,16:40,17:27,18:00,05/17/2026,
Tacoma,Colman,Bainbridge,17:35,18:19,18:52,05/17/2026,
Tacoma,Bainbridge,Colman,19:15,19:15,19:46,05/17/2026,
Tacoma,Colman,Bainbridge,20:10,20:07,20:39,05/17/2026,
Tacoma,Bainbridge,Colman,20:55,21:00,21:31,05/17/2026,
Tacoma,Colman,Bainbridge,21:45,22:02,22:34,05/17/2026,
Tacoma,Bainbridge,Colman,22:30,22:43,23:14,05/17/2026,
Tacoma,Colman,Bainbridge,23:15,23:26,23:58,05/17/2026,
