Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Yakima,Anacortes,Lopez,06:10,06:10,06:53,09/07/2026,
Yakima,Lopez,Friday Harbor,07:00,07:00,07:33,09/07/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:05,09:14,09/07/2026,
Yakima,Anacortes,Lopez,09:35,09:35,10:17,09/07/2026,
Yakima,Lopez,Anacortes,10:45,10:48,11:36,09/07/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:08,13:16,09/07/2026,
Yakima,Friday Harbor,Lopez,13:55,14:07,14:40,09/07/2026,
Yakima,Lopez,Anacortes,14:40,14:57,15:42,09/07/2026,
Yakima,Anacortes,Friday Harbor,16:45,16:45,18:17,09/07/2026,
Yakima,Friday Harbor,Anacortes,18:35,18:49,20:06,09/07/2026,
Yakima,Anacortes,Friday Harbor,20:15,20:23,21:31,09/07/2026,
Yakima,Friday Harbor,Orcas,21:50,21:56,22:33,09/07/2026,
Yakima,Orcas,Shaw,22:45,22:45,22:55,09/07/2026,
Yakima,Shaw,Lopez,22:55,22:58,23:15,09/07/2026,
Yakima,Lopez,Anacortes,23:20,23:20,00:06,09/07/2026,
Yakima,Anacortes,Lopez,06:10,06:17,07:00,09/08/2026,
Yakima,Lopez,Friday Harbor,07:00,07:07,07:41,09/08/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:17,09:26,09/08/2026,
Yakima,Anacortes,Lopez,09:35,09:46,10:28,09/08/2026,
Yakima,Lopez,Anacortes,10:45,10:51,11:37,09/08/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:01,13:08,09/08/2026,
Yakima,Friday Harbor,Lopez,13:55,13:55,14:27,09/08/2026,
Yakima,Lopez,Anacortes,14:40,14:40,15:25,09/08/2026,
