Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Vashon,Fauntleroy,09:20,09:23,09:38,06/06/2026,
Sealth,Fauntleroy,Southworth,09:45,09:48,10:15,06/06/2026,
Sealth,Southworth,Vashon,10:20,10:26,10:41,06/06/2026,
Sealth,Vashon,Fauntleroy,10:40,10:49,11:06,06/06/2026,
Sealth,Fauntleroy,Vashon,11:10,11:22,11:39,06/06/2026,
Sealth,Vashon,Southworth,11:35,11:49,12:04,06/06/2026,
Sealth,Southworth,Vashon,12:20,12:16,12:29,06/06/2026,
Sealth,Vashon,Fauntleroy,12:40,12:42,12:56,06/06/2026,
Sealth,Fauntleroy,Vashon,13:15,13:17,13:35,06/06/2026,
Sealth,Vashon,Fauntleroy,13:30,13:44,14:00,06/06/2026,
Sealth,Fauntleroy,Vashon,14:00,14:12,14:28,06/06/2026,
Sealth,Vashon,Southworth,14:45,14:51,15:06,06/06/2026,
Sealth,Southworth,Vashon,15:10,15:23,15:35,06/06/2026,
Sealth,Vashon,Fauntleroy,15:50,15:50,16:05,06/06/2026,
Sealth,Fauntleroy,Vashon,16:20,16:22,16:38,06/06/2026,
Sealth,Vashon,Fauntleroy,12:15,12:32,12:50,06/07/2026,
Sealth,Fauntleroy,Vashon,12:50,12:58,13:18,06/07/2026,
Sealth,Vashon,Fauntleroy,13:30,13:26,13:48,06/07/2026,
Sealth,Fauntleroy,Vashon,14:00,13:57,14:13,06/07/2026,
Sealth,Vashon,Southworth,14:05,14:18,14:30,06/07/2026,
Sealth,Southworth,Vashon,14:25,14:43,14:55,06/07/2026,
