Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tacoma,Colman,Bainbridge,00:15,00:16,00:48,08/21/2026,
Tacoma,Bainbridge,Colman,00:55,00:56,01:28,08/21/2026,
Tacoma,Colman,Bainbridge,01:35,01:39,02:11,08/21/2026,
Tacoma,Bainbridge,Colman,04:45,04:46,05:21,08/21/2026,
Tacoma,Colman,Bainbridge,05:30,05:32,06:04,08/21/2026,
Tacoma,Bainbridge,Colman,06:20,06:22,06:54,08/21/2026,
Tacoma,Colman,Bainbridge,07:05,07:08,07:40,08/21/2026,
Tacoma,Bainbridge,Colman,07:55,07:57,08:30,08/21/2026,
Tacoma,Colman,Bainbridge,08:45,08:47,09:20,08/21/2026,
Tacoma,Bainbridge,Colman,09:40,09:41,10:13,08/21/2026,
Tacoma,Colman,Bainbridge,10:40,10:42,11:16,08/21/2026,
Tacoma,Bainbridge,Colman,11:30,11:37,12:07,08/21/2026,
Tacoma,Colman,Bainbridge,12:25,12:32,13:04,08/21/2026,
Tacoma,Bainbridge,Colman,13:15,13:27,13:58,08/21/2026,
Tacoma,Colman,Bainbridge,14:05,14:25,14:58,08/21/2026,
Tacoma,Bainbridge,Colman,14:55,15:20,15:51,08/21/2026,
Tacoma,Colman,Bainbridge,15:50,16:25,16:58,08/21/2026,
Tacoma,Bainbridge,Colman,17:35,17:35,18:05,08/21/2026,
Tacoma,Colman,Bainbridge,18:30,18:36,19:11,08/21/2026,
Tacoma,Bainbridge,Colman,19:20,19:44,20:16,08/21/2026,
Tacoma,Colman,Bainbridge,20:15,20:36,21:09,08/21/2026,
Tacoma,Bainbridge,Colman,21:00,21:23,21:55,08/21/2026,
Tacoma,Colman,Bainbridge,22:05,22:25,22:56,08/21/2026,
Tacoma,Bainbridge,Colman,23:30,23:32,00:04,08/21/2026,
Tacoma,Colman,Bainbridge,00:15,00:17,00:49,08/22/2026,
Tacoma,Bainbridge,Colman,00:55,00:59,01:31,08/22/2026,
Tacoma,Colman,Bainbridge,01:35,01:45,02:17,08/22/2026,
Tacoma,Bainbridge,Colman,07:55,07:57,08:30,08/22/2026,
