Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Bainbridge,Colman,04:45,04:46,05:20,03/18/2026,
Puyallup,Colman,Bainbridge,05:30,05:31,06:03,03/18/2026,
Puyallup,Bainbridge,Colman,06:20,06:22,06:55,03/18/2026,
Puyallup,Colman,Bainbridge,07:05,07:10,07:43,03/18/2026,
Puyallup,Bainbridge,Colman,07:55,07:58,08:32,03/18/2026,
Puyallup,Colman,Bainbridge,08:45,08:55,09:18,03/18/2026,
Puyallup,Bainbridge,Colman,09:40,09:42,10:15,03/18/2026,
Puyallup,Colman,Bainbridge,10:40,10:43,11:13,03/18/2026,
Puyallup,Bainbridge,Colman,11:30,11:31,12:03,03/18/2026,
Puyallup,Colman,Bainbridge,12:25,12:27,13:16,03/18/2026,
Puyallup,Bainbridge,Colman,13:15,13:17,13:51,03/18/2026,
Puyallup,Colman,Bainbridge,14:05,14:07,14:40,03/18/2026,
Puyallup,Bainbridge,Colman,14:55,14:56,15:31,03/18/2026,
Puyallup,Colman,Bainbridge,15:50,15:52,16:23,03/18/2026,
Puyallup,Bainbridge,Colman,16:45,16:45,17:18,03/18/2026,
Puyallup,Colman,Bainbridge,17:45,17:47,18:17,03/18/2026,
Puyallup,Bainbridge,Colman,18:40,18:40,19:12,03/18/2026,
Puyallup,Colman,Bainbridge,19:30,19:33,20:06,03/18/2026,
Puyallup,Bainbridge,Colman,20:20,20:21,20:52,03/18/2026,
Puyallup,Colman,Bainbridge,21:20,21:21,21:53,03/18/2026,
Puyallup,Bainbridge,Colman,22:00,22:01,22:34,03/18/2026,
Puyallup,Colman,Bainbridge,22:50,22:51,23:23,03/18/2026,
Puyallup,Bainbridge,Colman,23:30,23:30,00:02,03/18/2026,
Puyallup,Colman,Bainbridge,00:15,00:15,00:48,03/19/2026,
Puyallup,Bainbridge,Colman,00:55,00:55,01:28,03/19/2026,
Puyallup,Colman,Bainbridge,01:35,01:37,02:09,03/19/2026,
Puyallup,Bainbridge,Colman,04:45,04:45,05:20,03/19/2026,
Puyallup,Colman,Bainbridge,05:30,05:32,06:03,03/19/2026,
Puyallup,Bainbridge,Colman,06:20,06:21,06:53,03/19/2026,
Puyallup,Colman,Bainbridge,07:05,07:10,07:42,03/19/2026,
Puyallup,Bainbridge,Colman,07:55,07:58,08:31,03/19/2026,
Puyallup,Colman,Bainbridge,08:45,08:48,09:18,03/19/2026,
Puyallup,Bainbridge,Colman,09:40,09:42,10:14,03/19/2026,
Puyallup,Colman,Bainbridge,10:40,10:41,11:12,03/19/2026,
