Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Yakima,Anacortes,Lopez,06:10,06:10,06:55,08/09/2026,
Yakima,Lopez,Friday Harbor,07:00,07:00,07:32,08/09/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:06,09:16,08/09/2026,
Yakima,Anacortes,Lopez,09:35,09:38,10:22,08/09/2026,
Yakima,Lopez,Anacortes,10:45,10:57,11:43,08/09/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:16,13:25,08/09/2026,
Yakima,Friday Harbor,Lopez,13:55,14:15,14:47,08/09/2026,
Yakima,Lopez,Anacortes,14:40,15:05,15:50,08/09/2026,
Yakima,Anacortes,Friday Harbor,16:45,16:46,18:28,08/09/2026,
Yakima,Friday Harbor,Anacortes,18:35,19:08,20:17,08/09/2026,
Yakima,Anacortes,Friday Harbor,20:15,20:53,21:59,08/09/2026,
Yakima,Friday Harbor,Orcas,21:50,22:24,23:09,08/09/2026,
Yakima,Orcas,Shaw,22:45,23:20,23:31,08/09/2026,
Yakima,Shaw,Lopez,22:55,23:36,23:50,08/09/2026,
Yakima,Lopez,Anacortes,23:20,23:53,00:39,08/09/2026,
Yakima,Anacortes,Lopez,06:10,06:20,07:06,08/10/2026,
Yakima,Lopez,Friday Harbor,07:00,07:13,07:47,08/10/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:23,09:31,08/10/2026,
Yakima,Anacortes,Lopez,09:35,09:52,10:36,08/10/2026,
Yakima,Lopez,Anacortes,10:45,11:07,11:53,08/10/2026,
