Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Port Townsend,Keystone,08:45,08:50,09:17,07/02/2026,
Salish,Keystone,Port Townsend,09:30,09:32,10:01,07/02/2026,
Salish,Port Townsend,Keystone,10:15,10:16,10:44,07/02/2026,
Salish,Keystone,Port Townsend,11:00,11:01,11:30,07/02/2026,
Salish,Port Townsend,Keystone,11:45,11:46,12:14,07/02/2026,
Salish,Keystone,Port Townsend,12:30,12:31,13:00,07/02/2026,
Salish,Port Townsend,Keystone,13:15,13:16,13:45,07/02/2026,
Salish,Keystone,Port Townsend,14:00,14:02,14:32,07/02/2026,
Salish,Port Townsend,Keystone,14:45,14:50,15:17,07/02/2026,
Salish,Keystone,Port Townsend,15:30,15:50,16:18,07/02/2026,
Salish,Port Townsend,Keystone,10:15,10:20,10:50,07/03/2026,
Salish,Keystone,Port Townsend,11:00,11:06,11:35,07/03/2026,
Salish,Port Townsend,Keystone,11:45,11:52,12:21,07/03/2026,
Salish,Keystone,Port Townsend,12:30,12:38,13:08,07/03/2026,
Salish,Port Townsend,Keystone,13:15,13:24,13:50,07/03/2026,
Salish,Keystone,Port Townsend,14:00,14:05,14:34,07/03/2026,
Salish,Port Townsend,Keystone,14:45,14:50,15:17,07/03/2026,
Salish,Keystone,Port Townsend,15:30,15:35,16:07,07/03/2026,
