Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:30,06:57,01/25/2026,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:41,01/25/2026,
