Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:30,06:57,03/24/2026,
Kennewick,Keystone,Port Townsend,07:15,07:17,07:44,03/24/2026,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:27,03/24/2026,
Kennewick,Keystone,Port Townsend,08:45,08:46,09:13,03/24/2026,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:57,03/24/2026,
Kennewick,Keystone,Port Townsend,10:15,10:16,10:46,03/24/2026,
Kennewick,Port Townsend,Keystone,15:30,16:03,16:11,03/24/2026,
Kennewick,Keystone,Port Townsend,16:15,16:22,16:51,03/24/2026,
Kennewick,Port Townsend,Keystone,17:15,17:16,17:45,03/24/2026,
Kennewick,Keystone,Port Townsend,18:00,18:00,18:29,03/24/2026,
Kennewick,Port Townsend,Keystone,18:45,18:45,19:13,03/24/2026,
Kennewick,Keystone,Port Townsend,19:30,19:30,19:59,03/24/2026,
Kennewick,Port Townsend,Keystone,20:30,20:30,21:04,03/24/2026,
Kennewick,Keystone,Port Townsend,21:10,21:11,21:41,03/24/2026,
Kennewick,Port Townsend,Keystone,06:30,06:30,06:56,03/25/2026,
