Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,05:30,05:37,05:58,05/20/2026,
Spokane,Edmonds,Kingston,06:15,06:15,06:38,05/20/2026,
Spokane,Kingston,Edmonds,07:00,07:01,07:23,05/20/2026,
Spokane,Edmonds,Kingston,07:55,07:56,08:17,05/20/2026,
Spokane,Kingston,Edmonds,08:40,08:42,09:04,05/20/2026,
Spokane,Edmonds,Kingston,09:35,09:37,09:58,05/20/2026,
Spokane,Kingston,Edmonds,10:20,10:22,10:44,05/20/2026,
Spokane,Edmonds,Kingston,11:05,11:07,11:28,05/20/2026,
Spokane,Kingston,Edmonds,11:55,11:57,12:18,05/20/2026,
Spokane,Edmonds,Kingston,12:40,12:42,13:04,05/20/2026,
Spokane,Kingston,Edmonds,13:30,13:32,13:54,05/20/2026,
Spokane,Edmonds,Kingston,14:25,14:32,14:53,05/20/2026,
Spokane,Kingston,Edmonds,15:10,15:21,15:44,05/20/2026,
Spokane,Edmonds,Kingston,15:55,16:10,16:31,05/20/2026,
Spokane,Kingston,Edmonds,16:40,16:55,17:18,05/20/2026,
Spokane,Edmonds,Kingston,17:25,17:41,18:02,05/20/2026,
Spokane,Kingston,Edmonds,18:10,18:21,18:43,05/20/2026,
Spokane,Edmonds,Kingston,19:00,19:02,19:22,05/20/2026,
Spokane,Kingston,Edmonds,19:45,19:46,20:07,05/20/2026,
Spokane,Edmonds,Kingston,20:30,20:32,20:53,05/20/2026,
