Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,08:00,08:00,08:26,12/15/2025,
Kennewick,Keystone,Port Townsend,08:45,08:46,09:15,12/15/2025,
