Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Wenatchee,Bainbridge,Colman,05:20,05:21,05:51,01/08/2026,
Wenatchee,Colman,Bainbridge,06:10,06:12,06:48,01/08/2026,
Wenatchee,Bainbridge,Colman,07:05,07:12,07:39,01/08/2026,
Wenatchee,Colman,Bainbridge,07:55,07:57,08:27,01/08/2026,
Wenatchee,Bainbridge,Colman,08:45,08:49,09:18,01/08/2026,
Wenatchee,Colman,Bainbridge,09:35,09:37,10:07,01/08/2026,
Wenatchee,Bainbridge,Colman,10:25,10:25,10:56,01/08/2026,
Wenatchee,Colman,Bainbridge,11:25,11:28,11:58,01/08/2026,
Wenatchee,Bainbridge,Colman,12:20,12:21,12:51,01/08/2026,
Wenatchee,Colman,Bainbridge,13:10,13:12,13:43,01/08/2026,
Wenatchee,Bainbridge,Colman,14:05,14:06,14:35,01/08/2026,
