Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Southworth,Vashon,04:10,04:10,04:22,09/25/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:31,04:44,09/25/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:05,05:20,09/25/2026,
Kittitas,Vashon,Southworth,05:25,05:26,05:38,09/25/2026,
Kittitas,Southworth,Vashon,05:50,05:51,06:03,09/25/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:11,06:24,09/25/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:01,09/25/2026,
Kittitas,Southworth,Vashon,07:20,07:20,07:32,09/25/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:40,07:54,09/25/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:06,08:20,09/25/2026,
Kittitas,Vashon,Southworth,08:30,08:31,08:44,09/25/2026,
Kittitas,Southworth,Vashon,08:55,08:59,09:11,09/25/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:19,09:38,09/25/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:50,10:05,09/25/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:17,10:31,09/25/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:40,10:55,09/25/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:32,11:46,09/25/2026,
Kittitas,Vashon,Southworth,11:55,11:55,12:08,09/25/2026,
Kittitas,Southworth,Vashon,12:15,12:20,12:33,09/25/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:41,12:57,09/25/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:17,13:32,09/25/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:45,14:00,09/25/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:15,14:41,09/25/2026,
Kittitas,Southworth,Fauntleroy,14:45,14:55,15:19,09/25/2026,
Kittitas,Fauntleroy,Vashon,15:30,15:34,15:50,09/25/2026,
Kittitas,Vashon,Southworth,15:55,15:57,16:08,09/25/2026,
Kittitas,Southworth,Vashon,16:15,16:18,16:30,09/25/2026,
Kittitas,Vashon,Fauntleroy,16:40,16:44,16:58,09/25/2026,
Kittitas,Fauntleroy,Vashon,17:10,17:15,17:31,09/25/2026,
Kittitas,Vashon,Southworth,17:35,17:42,17:54,09/25/2026,
Kittitas,Southworth,Fauntleroy,17:55,18:02,18:25,09/25/2026,
Kittitas,Fauntleroy,Vashon,18:35,18:36,18:52,09/25/2026,
Kittitas,Vashon,Southworth,19:00,19:00,19:14,09/25/2026,
Kittitas,Southworth,Fauntleroy,19:20,19:21,19:42,09/25/2026,
Kittitas,Fauntleroy,Vashon,19:55,19:56,20:13,09/25/2026,
Kittitas,Vashon,Southworth,20:15,20:18,20:30,09/25/2026,
Kittitas,Southworth,Fauntleroy,20:35,20:36,21:09,09/25/2026,
Kittitas,Fauntleroy,Vashon,21:15,21:17,21:35,09/25/2026,
Kittitas,Vashon,Fauntleroy,22:05,22:21,22:35,09/25/2026,
Kittitas,Fauntleroy,Vashon,22:35,22:48,23:03,09/25/2026,
Kittitas,Vashon,Southworth,23:00,23:14,23:25,09/25/2026,
Kittitas,Southworth,Fauntleroy,23:20,23:31,23:48,09/25/2026,
Kittitas,Fauntleroy,Vashon,23:50,23:58,00:12,09/25/2026,
Kittitas,Vashon,Southworth,00:15,00:22,00:34,09/26/2026,
Kittitas,Southworth,Fauntleroy,00:35,00:41,00:57,09/26/2026,
Kittitas,Fauntleroy,Vashon,01:05,01:18,01:32,09/26/2026,
Kittitas,Vashon,Southworth,01:30,01:36,01:46,09/26/2026,
