Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Vashon,Southworth,00:15,00:17,00:30,08/03/2026,
Kittitas,Southworth,Fauntleroy,00:35,00:37,00:55,08/03/2026,
Kittitas,Fauntleroy,Vashon,01:05,01:12,01:26,08/03/2026,
Kittitas,Vashon,Southworth,01:30,01:31,01:43,08/03/2026,
Kittitas,Southworth,Vashon,04:10,04:10,04:24,08/03/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:30,04:44,08/03/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:19,08/03/2026,
Kittitas,Vashon,Southworth,05:25,05:26,05:38,08/03/2026,
Kittitas,Southworth,Vashon,05:50,05:52,06:03,08/03/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:12,06:26,08/03/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:42,07:01,08/03/2026,
Kittitas,Southworth,Vashon,07:20,07:20,07:32,08/03/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:41,07:55,08/03/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:09,08:23,08/03/2026,
Kittitas,Vashon,Southworth,08:30,08:30,08:41,08/03/2026,
Kittitas,Southworth,Vashon,08:55,08:57,09:08,08/03/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:16,09:36,08/03/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:51,10:04,08/03/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:16,10:28,08/03/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:41,10:58,08/03/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:38,11:52,08/03/2026,
Kittitas,Vashon,Southworth,11:55,12:00,12:11,08/03/2026,
Kittitas,Southworth,Vashon,12:15,12:24,12:36,08/03/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:44,13:05,08/03/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:16,13:28,08/03/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:43,13:56,08/03/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:11,14:47,08/03/2026,
Kittitas,Fauntleroy,Vashon,15:30,15:34,15:47,08/03/2026,
Kittitas,Vashon,Southworth,15:55,15:57,16:10,08/03/2026,
Kittitas,Southworth,Vashon,16:15,16:21,16:31,08/03/2026,
Kittitas,Vashon,Fauntleroy,16:40,16:43,16:56,08/03/2026,
Kittitas,Fauntleroy,Vashon,17:10,17:13,17:26,08/03/2026,
Kittitas,Vashon,Southworth,17:35,17:38,17:48,08/03/2026,
Kittitas,Southworth,Fauntleroy,17:55,17:56,18:23,08/03/2026,
Kittitas,Fauntleroy,Vashon,18:35,18:42,18:56,08/03/2026,
Kittitas,Vashon,Southworth,19:00,19:04,19:14,08/03/2026,
Kittitas,Southworth,Fauntleroy,19:20,19:21,19:44,08/03/2026,
Kittitas,Fauntleroy,Vashon,19:55,19:57,20:09,08/03/2026,
Kittitas,Vashon,Southworth,20:15,20:15,20:25,08/03/2026,
Kittitas,Southworth,Fauntleroy,20:35,20:36,21:02,08/03/2026,
Kittitas,Fauntleroy,Vashon,21:15,21:17,21:32,08/03/2026,
Kittitas,Southworth,Vashon,04:10,04:13,04:26,08/04/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:32,04:47,08/04/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:20,08/04/2026,
Kittitas,Vashon,Southworth,05:25,05:26,05:36,08/04/2026,
Kittitas,Southworth,Vashon,05:50,05:51,06:02,08/04/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:10,06:23,08/04/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,06:59,08/04/2026,
Kittitas,Southworth,Vashon,07:20,07:20,07:31,08/04/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:42,07:55,08/04/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:10,08:23,08/04/2026,
Kittitas,Vashon,Southworth,08:30,08:33,08:42,08/04/2026,
Kittitas,Southworth,Vashon,08:55,08:56,09:08,08/04/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:16,09:35,08/04/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:51,10:04,08/04/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:16,10:32,08/04/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:43,10:56,08/04/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:31,11:45,08/04/2026,
Kittitas,Vashon,Southworth,11:55,11:56,12:06,08/04/2026,
Kittitas,Southworth,Vashon,12:15,12:19,12:32,08/04/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:41,13:01,08/04/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:16,13:29,08/04/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:42,13:55,08/04/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:11,14:38,08/04/2026,
