Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Yakima,Anacortes,Lopez,06:10,06:23,07:11,08/24/2026,
Yakima,Lopez,Friday Harbor,07:00,07:20,07:54,08/24/2026,
Yakima,Friday Harbor,Anacortes,08:05,08:37,09:45,08/24/2026,
Yakima,Anacortes,Lopez,09:35,10:14,10:56,08/24/2026,
Yakima,Lopez,Anacortes,10:45,11:23,12:06,08/24/2026,
Yakima,Anacortes,Friday Harbor,12:00,12:39,13:47,08/24/2026,
Yakima,Friday Harbor,Lopez,14:20,14:28,15:01,08/24/2026,
Yakima,Lopez,Anacortes,14:40,15:15,16:01,08/24/2026,
Yakima,Anacortes,Friday Harbor,16:45,16:55,18:11,08/24/2026,
Yakima,Friday Harbor,Anacortes,18:35,18:49,20:00,08/24/2026,
Yakima,Anacortes,Friday Harbor,20:15,20:22,21:39,08/24/2026,
Yakima,Friday Harbor,Orcas,21:50,22:04,22:47,08/24/2026,
Yakima,Orcas,Shaw,22:45,22:57,23:05,08/24/2026,
Yakima,Shaw,Lopez,22:55,23:12,23:31,08/24/2026,
