Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Vashon,Fauntleroy,05:40,05:41,05:57,01/16/2026,
Sealth,Fauntleroy,Vashon,06:10,06:11,06:25,01/16/2026,
Sealth,Vashon,Fauntleroy,06:35,06:36,06:51,01/16/2026,
Sealth,Fauntleroy,Vashon,07:05,07:07,07:22,01/16/2026,
Sealth,Vashon,Southworth,07:30,07:32,07:43,01/16/2026,
Sealth,Southworth,Vashon,07:55,07:56,08:08,01/16/2026,
Sealth,Vashon,Fauntleroy,08:15,08:16,08:31,01/16/2026,
Sealth,Fauntleroy,Southworth,08:45,08:46,09:05,01/16/2026,
Sealth,Southworth,Vashon,09:20,09:20,09:32,01/16/2026,
Sealth,Vashon,Fauntleroy,09:40,09:41,09:55,01/16/2026,
Sealth,Fauntleroy,Vashon,10:10,10:11,10:25,01/16/2026,
Sealth,Vashon,Southworth,10:35,10:35,10:48,01/16/2026,
Sealth,Southworth,Vashon,11:00,11:00,11:13,01/16/2026,
Sealth,Vashon,Fauntleroy,11:20,11:23,11:39,01/16/2026,
Sealth,Fauntleroy,Vashon,11:50,11:51,12:04,01/16/2026,
Sealth,Vashon,Fauntleroy,12:20,12:21,12:35,01/16/2026,
Sealth,Fauntleroy,Vashon,12:50,12:51,13:05,01/16/2026,
Sealth,Vashon,Fauntleroy,14:15,14:22,14:37,01/16/2026,
Sealth,Fauntleroy,Vashon,14:45,14:48,15:02,01/16/2026,
Sealth,Vashon,Fauntleroy,15:25,15:26,15:42,01/16/2026,
