Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Kingston,Edmonds,04:45,04:48,05:10,06/26/2026,
Puyallup,Edmonds,Kingston,05:35,05:40,06:02,06/26/2026,
Puyallup,Kingston,Edmonds,06:25,06:28,06:50,06/26/2026,
Puyallup,Edmonds,Kingston,07:10,07:13,07:35,06/26/2026,
Puyallup,Kingston,Edmonds,07:55,07:57,08:19,06/26/2026,
Puyallup,Edmonds,Kingston,08:50,08:54,09:15,06/26/2026,
Puyallup,Kingston,Edmonds,09:35,09:40,10:02,06/26/2026,
Puyallup,Edmonds,Kingston,10:20,10:31,10:53,06/26/2026,
Puyallup,Kingston,Edmonds,11:05,11:19,11:41,06/26/2026,
Puyallup,Edmonds,Kingston,11:55,12:10,12:32,06/26/2026,
Puyallup,Kingston,Edmonds,12:45,13:01,13:23,06/26/2026,
Puyallup,Edmonds,Kingston,13:35,13:48,14:11,06/26/2026,
Puyallup,Kingston,Edmonds,14:30,14:37,14:58,06/26/2026,
Puyallup,Edmonds,Kingston,15:15,15:29,15:51,06/26/2026,
Puyallup,Kingston,Edmonds,16:00,16:17,16:39,06/26/2026,
Puyallup,Edmonds,Kingston,16:45,17:06,17:26,06/26/2026,
Puyallup,Kingston,Edmonds,17:30,17:50,18:11,06/26/2026,
Puyallup,Edmonds,Kingston,18:15,18:37,18:58,06/26/2026,
Puyallup,Kingston,Edmonds,19:00,19:18,19:39,06/26/2026,
Puyallup,Edmonds,Kingston,19:40,19:56,20:17,06/26/2026,
Puyallup,Kingston,Edmonds,20:20,20:32,20:53,06/26/2026,
Puyallup,Edmonds,Kingston,21:05,21:06,21:28,06/26/2026,
Puyallup,Kingston,Edmonds,21:40,21:40,22:03,06/26/2026,
Puyallup,Edmonds,Kingston,22:25,22:27,22:49,06/26/2026,
Puyallup,Kingston,Edmonds,23:10,23:10,23:31,06/26/2026,
Puyallup,Edmonds,Kingston,23:45,23:45,00:06,06/26/2026,
Puyallup,Kingston,Edmonds,00:15,00:20,00:42,06/27/2026,
Puyallup,Edmonds,Kingston,00:45,00:51,01:12,06/27/2026,
Puyallup,Kingston,Edmonds,04:45,04:47,05:11,06/27/2026,
Puyallup,Edmonds,Kingston,05:35,05:37,06:00,06/27/2026,
Puyallup,Kingston,Edmonds,06:25,06:26,06:51,06/27/2026,
Puyallup,Edmonds,Kingston,07:10,07:15,07:36,06/27/2026,
Puyallup,Kingston,Edmonds,07:55,07:57,08:20,06/27/2026,
Puyallup,Edmonds,Kingston,08:50,08:54,09:16,06/27/2026,
Puyallup,Kingston,Edmonds,09:35,09:42,10:05,06/27/2026,
Puyallup,Edmonds,Kingston,10:20,10:30,10:51,06/27/2026,
Puyallup,Kingston,Edmonds,11:05,11:16,11:38,06/27/2026,
Puyallup,Edmonds,Kingston,11:55,12:05,12:26,06/27/2026,
Puyallup,Kingston,Edmonds,12:45,12:55,13:17,06/27/2026,
Puyallup,Edmonds,Kingston,13:35,13:46,14:07,06/27/2026,
Puyallup,Kingston,Edmonds,14:30,14:35,14:56,06/27/2026,
Puyallup,Edmonds,Kingston,15:15,15:23,15:44,06/27/2026,
Puyallup,Kingston,Edmonds,16:00,16:07,16:29,06/27/2026,
Puyallup,Edmonds,Kingston,16:45,16:52,17:13,06/27/2026,
Puyallup,Kingston,Edmonds,17:30,17:39,18:00,06/27/2026,
Puyallup,Edmonds,Kingston,18:15,18:22,18:43,06/27/2026,
