Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Friday Harbor,Lopez,05:50,05:57,06:39,09/13/2026,
Tillikum,Lopez,Shaw,06:40,06:43,07:03,09/13/2026,
Tillikum,Shaw,Orcas,07:05,07:06,07:13,09/13/2026,
Tillikum,Orcas,Friday Harbor,07:25,07:25,08:16,09/13/2026,
Tillikum,Friday Harbor,Lopez,08:35,08:35,09:15,09/13/2026,
Tillikum,Lopez,Shaw,09:25,09:25,09:44,09/13/2026,
Tillikum,Shaw,Orcas,09:50,09:50,09:58,09/13/2026,
Tillikum,Orcas,Friday Harbor,10:10,10:10,11:07,09/13/2026,
Tillikum,Friday Harbor,Shaw,11:20,11:20,12:05,09/13/2026,
Tillikum,Shaw,Orcas,12:15,12:15,12:27,09/13/2026,
Tillikum,Orcas,Lopez,12:35,12:41,13:01,09/13/2026,
Tillikum,Lopez,Friday Harbor,13:05,13:11,13:54,09/13/2026,
Tillikum,Friday Harbor,Anacortes,14:20,14:35,16:05,09/13/2026,
Tillikum,Friday Harbor,Orcas,17:50,17:53,18:33,09/13/2026,
Tillikum,Orcas,Shaw,19:00,19:00,19:08,09/13/2026,
Tillikum,Shaw,Lopez,19:15,19:14,19:33,09/13/2026,
Tillikum,Lopez,Orcas,19:45,19:45,20:04,09/13/2026,
Tillikum,Orcas,Friday Harbor,20:15,20:15,21:03,09/13/2026,
