Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Samish,Anacortes,Friday Harbor,04:00,04:11,05:19,07/09/2026,
Samish,Friday Harbor,Lopez,05:35,05:38,06:09,07/09/2026,
Samish,Lopez,Anacortes,06:15,06:21,07:05,07/09/2026,
Samish,Anacortes,Orcas,07:25,07:29,08:22,07/09/2026,
Samish,Orcas,Shaw,08:50,08:55,09:06,07/09/2026,
Samish,Shaw,Anacortes,09:05,09:13,10:12,07/09/2026,
Samish,Anacortes,Shaw,10:30,10:37,11:29,07/09/2026,
Samish,Shaw,Orcas,11:30,11:33,11:41,07/09/2026,
Samish,Orcas,Shaw,12:15,12:21,12:38,07/09/2026,
Samish,Shaw,Anacortes,12:30,12:46,13:40,07/09/2026,
Samish,Anacortes,Friday Harbor,14:00,14:12,15:20,07/09/2026,
Samish,Friday Harbor,Anacortes,15:50,16:32,17:11,07/09/2026,
Samish,Anacortes,Lopez,17:25,17:34,18:15,07/09/2026,
Samish,Lopez,Anacortes,18:35,18:41,19:26,07/09/2026,
Samish,Anacortes,Shaw,19:50,19:53,20:46,07/09/2026,
Samish,Shaw,Orcas,20:50,20:52,21:01,07/09/2026,
Samish,Orcas,Anacortes,21:25,21:26,22:23,07/09/2026,
Samish,Anacortes,Friday Harbor,04:00,04:00,05:09,07/10/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:06,07/10/2026,
Samish,Lopez,Anacortes,06:15,06:16,07:01,07/10/2026,
Samish,Anacortes,Orcas,07:25,07:25,08:18,07/10/2026,
Samish,Orcas,Shaw,08:50,08:50,09:01,07/10/2026,
Samish,Shaw,Anacortes,09:05,09:07,10:02,07/10/2026,
Samish,Anacortes,Shaw,10:30,10:31,11:20,07/10/2026,
Samish,Shaw,Orcas,11:30,11:30,11:39,07/10/2026,
Samish,Orcas,Shaw,12:15,12:15,12:24,07/10/2026,
Samish,Shaw,Anacortes,12:30,12:32,13:27,07/10/2026,
