Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Wenatchee,Bainbridge,Colman,05:20,05:22,05:55,06/26/2026,
Wenatchee,Colman,Bainbridge,06:10,06:11,06:45,06/26/2026,
Wenatchee,Bainbridge,Colman,07:05,07:07,07:41,06/26/2026,
Wenatchee,Colman,Bainbridge,07:55,07:58,08:31,06/26/2026,
Wenatchee,Bainbridge,Colman,08:45,08:45,09:19,06/26/2026,
Wenatchee,Colman,Bainbridge,09:35,09:35,10:11,06/26/2026,
Wenatchee,Bainbridge,Colman,10:25,10:28,11:02,06/26/2026,
Wenatchee,Colman,Bainbridge,11:25,11:28,12:21,06/26/2026,
Wenatchee,Bainbridge,Colman,12:20,12:23,12:57,06/26/2026,
Wenatchee,Colman,Bainbridge,15:00,15:12,15:47,06/26/2026,
Wenatchee,Bainbridge,Colman,15:50,16:06,16:39,06/26/2026,
Wenatchee,Colman,Bainbridge,16:45,17:14,17:49,06/26/2026,
Wenatchee,Bainbridge,Colman,17:35,18:12,18:45,06/26/2026,
Wenatchee,Colman,Bainbridge,18:30,18:57,19:31,06/26/2026,
Wenatchee,Bainbridge,Colman,19:20,19:40,20:13,06/26/2026,
Wenatchee,Colman,Bainbridge,20:15,20:24,21:00,06/26/2026,
Wenatchee,Bainbridge,Colman,21:00,21:09,21:44,06/26/2026,
Wenatchee,Colman,Bainbridge,22:05,22:12,22:46,06/26/2026,
Wenatchee,Bainbridge,Colman,05:20,05:21,05:54,06/27/2026,
Wenatchee,Colman,Bainbridge,06:10,06:11,06:45,06/27/2026,
Wenatchee,Bainbridge,Colman,07:05,07:07,07:42,06/27/2026,
