Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Kingston,Edmonds,05:30,05:36,05:57,01/12/2026,
Puyallup,Edmonds,Kingston,06:15,06:16,06:38,01/12/2026,
Puyallup,Kingston,Edmonds,07:00,07:01,07:23,01/12/2026,
Puyallup,Edmonds,Kingston,07:55,07:56,08:18,01/12/2026,
Puyallup,Kingston,Edmonds,08:40,08:41,09:03,01/12/2026,
Puyallup,Edmonds,Kingston,09:35,09:35,09:58,01/12/2026,
Puyallup,Kingston,Edmonds,10:20,10:21,10:43,01/12/2026,
Puyallup,Edmonds,Kingston,11:05,11:06,11:28,01/12/2026,
Puyallup,Kingston,Edmonds,11:55,11:57,12:18,01/12/2026,
Puyallup,Edmonds,Kingston,12:40,12:41,13:03,01/12/2026,
Puyallup,Kingston,Edmonds,13:30,13:32,13:54,01/12/2026,
