Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Samish,Anacortes,Lopez,06:15,06:15,07:02,05/28/2026,
Samish,Lopez,Friday Harbor,07:10,07:12,07:47,05/28/2026,
Samish,Friday Harbor,Lopez,08:10,08:15,08:48,05/28/2026,
Samish,Lopez,Anacortes,08:55,08:59,09:43,05/28/2026,
Samish,Anacortes,Lopez,10:05,10:13,10:56,05/28/2026,
Samish,Lopez,Orcas,11:00,11:13,11:32,05/28/2026,
Samish,Orcas,Lopez,11:50,11:54,12:15,05/28/2026,
Samish,Lopez,Anacortes,12:20,12:27,13:13,05/28/2026,
Samish,Anacortes,Friday Harbor,13:35,13:46,14:55,05/28/2026,
Samish,Friday Harbor,Lopez,15:35,15:37,16:10,05/28/2026,
Samish,Lopez,Anacortes,16:20,16:20,17:06,05/28/2026,
Samish,Anacortes,Lopez,17:35,17:38,18:22,05/28/2026,
Samish,Lopez,Friday Harbor,18:30,18:30,19:01,05/28/2026,
Samish,Friday Harbor,Lopez,19:35,19:35,20:08,05/28/2026,
Samish,Lopez,Anacortes,20:20,20:21,21:13,05/28/2026,
