Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Mukilteo,Clinton,00:05,00:09,00:25,07/05/2026,
Suquamish,Clinton,Mukilteo,00:35,00:36,00:50,07/05/2026,
Suquamish,Mukilteo,Clinton,01:05,01:05,01:20,07/05/2026,
Suquamish,Clinton,Mukilteo,05:30,05:30,05:44,07/05/2026,
Suquamish,Mukilteo,Clinton,06:00,06:00,06:15,07/05/2026,
Suquamish,Clinton,Mukilteo,06:30,06:30,06:44,07/05/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:14,07/05/2026,
Suquamish,Clinton,Mukilteo,07:30,07:30,07:44,07/05/2026,
Suquamish,Mukilteo,Clinton,08:00,08:00,08:13,07/05/2026,
Suquamish,Clinton,Mukilteo,08:30,08:31,08:45,07/05/2026,
Suquamish,Mukilteo,Clinton,09:00,09:00,09:18,07/05/2026,
Suquamish,Clinton,Mukilteo,09:30,09:32,09:46,07/05/2026,
Suquamish,Mukilteo,Clinton,10:00,10:00,10:15,07/05/2026,
Suquamish,Clinton,Mukilteo,10:30,10:32,10:45,07/05/2026,
Suquamish,Mukilteo,Clinton,11:00,11:00,11:16,07/05/2026,
Suquamish,Clinton,Mukilteo,11:30,11:32,11:47,07/05/2026,
Suquamish,Mukilteo,Clinton,12:00,12:00,12:17,07/05/2026,
Suquamish,Clinton,Mukilteo,12:30,12:34,12:47,07/05/2026,
Suquamish,Mukilteo,Clinton,13:00,13:00,13:17,07/05/2026,
Suquamish,Clinton,Mukilteo,13:30,13:34,13:48,07/05/2026,
Suquamish,Mukilteo,Clinton,14:05,14:05,14:21,07/05/2026,
Suquamish,Clinton,Mukilteo,14:35,14:39,14:53,07/05/2026,
Suquamish,Mukilteo,Clinton,15:05,15:08,15:23,07/05/2026,
Suquamish,Clinton,Mukilteo,15:35,15:41,15:55,07/05/2026,
Suquamish,Mukilteo,Clinton,16:05,16:08,16:28,07/05/2026,
Suquamish,Clinton,Mukilteo,16:35,16:46,17:00,07/05/2026,
Suquamish,Mukilteo,Clinton,17:10,17:13,17:29,07/05/2026,
Suquamish,Clinton,Mukilteo,17:35,17:45,17:58,07/05/2026,
Suquamish,Mukilteo,Clinton,18:10,18:10,18:30,07/05/2026,
Suquamish,Clinton,Mukilteo,18:35,18:45,18:58,07/05/2026,
Suquamish,Mukilteo,Clinton,19:05,19:10,19:30,07/05/2026,
Suquamish,Clinton,Mukilteo,19:35,19:43,19:58,07/05/2026,
Suquamish,Mukilteo,Clinton,20:05,20:08,20:25,07/05/2026,
Suquamish,Clinton,Mukilteo,20:30,20:37,20:55,07/05/2026,
Suquamish,Mukilteo,Clinton,21:00,21:04,21:25,07/05/2026,
Suquamish,Clinton,Mukilteo,21:30,21:39,21:53,07/05/2026,
Suquamish,Mukilteo,Clinton,22:00,22:06,22:21,07/05/2026,
Suquamish,Clinton,Mukilteo,22:30,22:31,22:45,07/05/2026,
Suquamish,Mukilteo,Clinton,23:00,23:00,23:15,07/05/2026,
Suquamish,Clinton,Mukilteo,23:30,23:30,23:44,07/05/2026,
Suquamish,Mukilteo,Clinton,00:05,00:05,00:19,07/06/2026,
Suquamish,Clinton,Mukilteo,00:35,00:36,00:49,07/06/2026,
Suquamish,Mukilteo,Clinton,01:05,01:05,01:20,07/06/2026,
Suquamish,Clinton,Mukilteo,04:40,04:41,04:55,07/06/2026,
Suquamish,Mukilteo,Clinton,05:05,05:06,05:22,07/06/2026,
Suquamish,Clinton,Mukilteo,05:30,05:32,05:46,07/06/2026,
Suquamish,Mukilteo,Clinton,06:00,06:00,06:19,07/06/2026,
Suquamish,Clinton,Mukilteo,06:30,06:32,06:47,07/06/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:17,07/06/2026,
Suquamish,Clinton,Mukilteo,07:30,07:33,07:46,07/06/2026,
Suquamish,Mukilteo,Clinton,08:00,08:00,08:13,07/06/2026,
Suquamish,Clinton,Mukilteo,08:30,08:30,08:44,07/06/2026,
Suquamish,Mukilteo,Clinton,09:00,09:00,09:14,07/06/2026,
Suquamish,Clinton,Mukilteo,09:30,09:30,09:44,07/06/2026,
Suquamish,Mukilteo,Clinton,10:00,10:00,10:14,07/06/2026,
Suquamish,Clinton,Mukilteo,10:30,10:33,10:48,07/06/2026,
Suquamish,Mukilteo,Clinton,11:00,11:01,11:21,07/06/2026,
Suquamish,Clinton,Mukilteo,11:30,11:38,11:53,07/06/2026,
Suquamish,Mukilteo,Clinton,12:00,12:10,12:24,07/06/2026,
Suquamish,Clinton,Mukilteo,12:30,12:43,12:56,07/06/2026,
Suquamish,Mukilteo,Clinton,13:00,13:11,13:25,07/06/2026,
Suquamish,Clinton,Mukilteo,13:30,13:45,13:59,07/06/2026,
