Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Port Townsend,Keystone,06:30,06:31,07:00,09/24/2026,
Salish,Keystone,Port Townsend,07:15,07:15,07:42,09/24/2026,
Salish,Port Townsend,Keystone,08:00,08:01,08:28,09/24/2026,
Salish,Keystone,Port Townsend,08:45,08:46,09:13,09/24/2026,
Salish,Port Townsend,Keystone,09:30,09:32,09:59,09/24/2026,
Salish,Keystone,Port Townsend,10:15,10:16,10:45,09/24/2026,
Salish,Port Townsend,Keystone,11:00,11:01,11:28,09/24/2026,
Salish,Keystone,Port Townsend,11:45,11:47,12:16,09/24/2026,
Salish,Port Townsend,Keystone,12:30,12:31,12:58,09/24/2026,
Salish,Keystone,Port Townsend,13:15,13:15,13:43,09/24/2026,
Salish,Port Townsend,Keystone,14:00,14:00,14:27,09/24/2026,
Salish,Keystone,Port Townsend,14:45,14:46,15:15,09/24/2026,
Salish,Port Townsend,Keystone,15:30,15:31,15:58,09/24/2026,
Salish,Keystone,Port Townsend,16:15,16:15,16:44,09/24/2026,
Salish,Port Townsend,Keystone,17:15,17:15,17:44,09/24/2026,
Salish,Keystone,Port Townsend,18:00,18:02,18:30,09/24/2026,
Salish,Port Townsend,Keystone,18:45,18:46,19:13,09/24/2026,
Salish,Keystone,Port Townsend,19:30,19:30,20:00,09/24/2026,
Salish,Port Townsend,Keystone,20:30,20:32,20:59,09/24/2026,
Salish,Keystone,Port Townsend,21:10,21:11,21:38,09/24/2026,
Salish,Port Townsend,,10:15,09:30,00:00,09/25/2026,
Salish,Port Townsend,Keystone,11:00,11:02,11:28,09/25/2026,
Salish,Keystone,,11:00,10:15,00:00,09/25/2026,
Salish,Keystone,Port Townsend,11:45,11:47,12:17,09/25/2026,
Salish,Port Townsend,Keystone,12:30,12:36,13:03,09/25/2026,
Salish,Keystone,Port Townsend,13:15,13:22,13:49,09/25/2026,
Salish,Port Townsend,Keystone,14:00,14:07,14:34,09/25/2026,
Salish,Keystone,Port Townsend,14:45,14:59,15:27,09/25/2026,
Salish,Port Townsend,Keystone,15:30,15:47,16:12,09/25/2026,
Salish,Keystone,Port Townsend,16:15,16:31,17:02,09/25/2026,
Salish,Port Townsend,Keystone,17:15,17:23,17:50,09/25/2026,
