Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Friday Harbor,Lopez,08:35,08:55,09:34,09/18/2026,
Tillikum,Lopez,Shaw,09:25,09:46,10:04,09/18/2026,
Tillikum,Shaw,Orcas,09:50,10:10,10:18,09/18/2026,
Tillikum,Orcas,Friday Harbor,10:10,10:29,11:12,09/18/2026,
Tillikum,Friday Harbor,Shaw,11:20,11:24,12:07,09/18/2026,
Tillikum,Shaw,Orcas,12:15,12:15,12:26,09/18/2026,
Tillikum,Orcas,Lopez,12:35,12:40,13:00,09/18/2026,
Tillikum,Lopez,Friday Harbor,13:05,13:09,13:50,09/18/2026,
Tillikum,Lopez,Shaw,15:10,15:23,15:42,09/18/2026,
Tillikum,Shaw,Orcas,15:35,15:49,15:58,09/18/2026,
Tillikum,Orcas,Shaw,16:00,16:11,16:18,09/18/2026,
Tillikum,Shaw,Lopez,16:15,16:22,16:41,09/18/2026,
Tillikum,Lopez,Friday Harbor,16:45,16:53,17:35,09/18/2026,
Tillikum,Friday Harbor,Orcas,17:50,18:22,19:01,09/18/2026,
Tillikum,Orcas,Shaw,19:00,19:11,19:18,09/18/2026,
Tillikum,Shaw,Lopez,19:15,19:23,19:42,09/18/2026,
Tillikum,Lopez,Friday Harbor,19:45,19:48,20:30,09/18/2026,
Tillikum,Anacortes,Friday Harbor,23:00,23:39,01:13,09/18/2026,
