Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,05:30,05:34,05:55,08/20/2026,
Spokane,Edmonds,Kingston,06:15,06:16,06:38,08/20/2026,
Spokane,Kingston,Edmonds,07:00,07:01,07:23,08/20/2026,
Spokane,Edmonds,Kingston,07:55,07:56,08:17,08/20/2026,
Spokane,Kingston,Edmonds,08:40,08:41,09:02,08/20/2026,
Spokane,Edmonds,Kingston,09:35,09:36,09:57,08/20/2026,
Spokane,Kingston,Edmonds,10:20,10:23,10:44,08/20/2026,
Spokane,Edmonds,Kingston,11:05,11:08,11:33,08/20/2026,
Spokane,Kingston,Edmonds,11:55,11:57,12:20,08/20/2026,
Spokane,Edmonds,Kingston,12:40,12:44,13:11,08/20/2026,
Spokane,Kingston,Edmonds,13:30,13:41,14:06,08/20/2026,
Spokane,Edmonds,Kingston,14:25,14:35,14:56,08/20/2026,
Spokane,Kingston,Edmonds,15:10,15:23,15:46,08/20/2026,
Spokane,Edmonds,Kingston,15:55,16:11,16:33,08/20/2026,
Spokane,Kingston,Edmonds,16:40,16:57,17:19,08/20/2026,
Spokane,Edmonds,Kingston,17:25,17:43,18:07,08/20/2026,
Spokane,Kingston,Edmonds,18:10,18:33,18:55,08/20/2026,
Spokane,Edmonds,Kingston,19:00,19:22,19:44,08/20/2026,
Spokane,Kingston,Edmonds,19:45,20:04,20:25,08/20/2026,
Spokane,Edmonds,Kingston,20:30,20:38,20:59,08/20/2026,
Spokane,Kingston,Edmonds,05:30,05:31,05:54,08/21/2026,
Spokane,Edmonds,Kingston,06:15,06:16,06:39,08/21/2026,
Spokane,Kingston,Edmonds,07:00,07:02,07:23,08/21/2026,
Spokane,Edmonds,Kingston,07:55,07:56,08:17,08/21/2026,
Spokane,Kingston,Edmonds,08:40,08:42,09:03,08/21/2026,
Spokane,Edmonds,Kingston,09:35,09:36,09:58,08/21/2026,
Spokane,Kingston,Edmonds,10:20,10:20,10:43,08/21/2026,
Spokane,Edmonds,Kingston,11:05,11:15,11:36,08/21/2026,
Spokane,Kingston,Edmonds,11:55,12:01,12:22,08/21/2026,
Spokane,Edmonds,Kingston,12:40,12:48,13:11,08/21/2026,
Spokane,Kingston,Edmonds,13:30,13:38,13:59,08/21/2026,
Spokane,Edmonds,Kingston,14:25,14:27,14:49,08/21/2026,
Spokane,Kingston,Edmonds,15:10,15:14,15:35,08/21/2026,
Spokane,Edmonds,Kingston,15:55,16:02,16:23,08/21/2026,
Spokane,Kingston,Edmonds,16:40,16:47,17:09,08/21/2026,
Spokane,Edmonds,Kingston,17:25,17:33,17:55,08/21/2026,
Spokane,Kingston,Edmonds,18:10,18:19,18:40,08/21/2026,
Spokane,Edmonds,Kingston,19:00,19:05,19:28,08/21/2026,
Spokane,Kingston,Edmonds,19:45,19:46,20:13,08/21/2026,
Spokane,Edmonds,Kingston,20:30,20:32,20:53,08/21/2026,
Spokane,Kingston,Edmonds,21:10,21:12,21:32,08/21/2026,
Spokane,Edmonds,Kingston,21:50,21:52,22:13,08/21/2026,
