Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,05:30,05:35,05:57,09/08/2026,
Spokane,Edmonds,Kingston,06:15,06:16,06:39,09/08/2026,
Spokane,Kingston,Edmonds,07:00,07:01,07:22,09/08/2026,
Spokane,Edmonds,Kingston,07:55,08:01,08:22,09/08/2026,
Spokane,Kingston,Edmonds,08:40,08:44,09:06,09/08/2026,
Spokane,Edmonds,Kingston,09:35,09:40,10:02,09/08/2026,
Spokane,Kingston,Edmonds,10:20,10:25,10:47,09/08/2026,
Spokane,Edmonds,Kingston,11:05,11:07,11:28,09/08/2026,
Spokane,Kingston,Edmonds,11:55,11:57,12:19,09/08/2026,
Spokane,Edmonds,Kingston,12:40,12:42,13:04,09/08/2026,
Spokane,Kingston,Edmonds,13:30,13:31,13:53,09/08/2026,
Spokane,Edmonds,Kingston,14:25,14:27,14:48,09/08/2026,
Spokane,Kingston,Edmonds,15:10,15:11,15:32,09/08/2026,
Spokane,Edmonds,Kingston,15:55,15:56,16:18,09/08/2026,
Spokane,Kingston,Edmonds,16:40,16:43,17:04,09/08/2026,
Spokane,Edmonds,Kingston,17:25,17:28,17:51,09/08/2026,
Spokane,Kingston,Edmonds,18:10,18:11,18:31,09/08/2026,
Spokane,Edmonds,Kingston,19:00,19:01,19:22,09/08/2026,
Spokane,Kingston,Edmonds,19:45,19:45,20:06,09/08/2026,
Spokane,Edmonds,Kingston,20:30,20:31,20:52,09/08/2026,
Spokane,Kingston,Edmonds,04:45,04:48,05:10,09/09/2026,
Spokane,Edmonds,Kingston,05:35,05:37,06:01,09/09/2026,
Spokane,Kingston,Edmonds,06:25,06:26,06:47,09/09/2026,
Spokane,Edmonds,Kingston,07:10,07:10,07:33,09/09/2026,
Spokane,Kingston,Edmonds,07:55,07:56,08:17,09/09/2026,
Spokane,Edmonds,Kingston,08:50,08:51,09:12,09/09/2026,
Spokane,Kingston,Edmonds,09:35,09:37,09:59,09/09/2026,
Spokane,Edmonds,Kingston,10:20,10:22,10:47,09/09/2026,
Spokane,Kingston,Edmonds,11:05,11:07,11:29,09/09/2026,
Spokane,Edmonds,Kingston,11:55,12:06,12:27,09/09/2026,
Spokane,Kingston,Edmonds,12:45,12:48,13:11,09/09/2026,
Spokane,Edmonds,Kingston,13:35,13:45,14:06,09/09/2026,
Spokane,Kingston,Edmonds,14:30,14:33,14:54,09/09/2026,
Spokane,Edmonds,Kingston,15:15,15:17,15:38,09/09/2026,
