Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,05:30,05:37,06:00,04/10/2026,
Spokane,Edmonds,Kingston,06:15,06:16,06:38,04/10/2026,
Spokane,Kingston,Edmonds,07:00,07:01,07:23,04/10/2026,
Spokane,Edmonds,Kingston,07:55,07:56,08:17,04/10/2026,
Spokane,Kingston,Edmonds,08:40,08:42,09:05,04/10/2026,
Spokane,Edmonds,Kingston,09:35,09:41,10:03,04/10/2026,
Spokane,Kingston,Edmonds,10:20,10:22,10:45,04/10/2026,
Spokane,Edmonds,Kingston,11:05,11:13,11:34,04/10/2026,
Spokane,Kingston,Edmonds,11:55,11:58,12:20,04/10/2026,
Spokane,Edmonds,Kingston,12:40,12:42,13:04,04/10/2026,
Spokane,Kingston,Edmonds,13:30,13:35,13:55,04/10/2026,
Spokane,Edmonds,Kingston,14:25,14:30,14:51,04/10/2026,
Spokane,Kingston,Edmonds,15:10,15:13,15:38,04/10/2026,
Spokane,Edmonds,Kingston,15:55,16:01,16:22,04/10/2026,
Spokane,Kingston,Edmonds,16:40,16:44,17:09,04/10/2026,
Spokane,Edmonds,Kingston,17:25,17:34,17:54,04/10/2026,
Spokane,Kingston,Edmonds,18:10,18:19,18:40,04/10/2026,
Spokane,Edmonds,Kingston,19:00,19:05,19:29,04/10/2026,
Spokane,Kingston,Edmonds,19:45,19:54,20:15,04/10/2026,
Spokane,Edmonds,Kingston,20:30,20:32,20:57,04/10/2026,
Spokane,Kingston,Edmonds,21:10,21:17,21:39,04/10/2026,
Spokane,Edmonds,Kingston,21:50,21:52,22:13,04/10/2026,
Spokane,Kingston,Edmonds,22:30,22:30,22:50,04/10/2026,
Spokane,Edmonds,Kingston,23:10,23:11,23:33,04/10/2026,
Spokane,Kingston,Edmonds,07:00,07:02,07:25,04/11/2026,
Spokane,Edmonds,Kingston,07:55,07:56,08:22,04/11/2026,
Spokane,Kingston,Edmonds,08:40,08:40,09:03,04/11/2026,
Spokane,Edmonds,Kingston,09:35,09:38,10:00,04/11/2026,
Spokane,Kingston,Edmonds,10:20,10:22,10:43,04/11/2026,
Spokane,Edmonds,Kingston,11:05,11:07,11:29,04/11/2026,
Spokane,Kingston,Edmonds,11:55,11:57,12:20,04/11/2026,
Spokane,Edmonds,Kingston,12:40,12:44,13:05,04/11/2026,
Spokane,Kingston,Edmonds,13:30,13:30,13:53,04/11/2026,
Spokane,Edmonds,Kingston,14:25,14:26,14:49,04/11/2026,
Spokane,Kingston,Edmonds,15:10,15:14,15:35,04/11/2026,
