Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Friday Harbor,Lopez,06:05,06:07,06:47,03/22/2026,
Tillikum,Lopez,Shaw,06:50,06:52,07:11,03/22/2026,
Tillikum,Shaw,Orcas,07:20,07:20,07:28,03/22/2026,
Tillikum,Orcas,Friday Harbor,07:40,07:40,08:22,03/22/2026,
Tillikum,Friday Harbor,Orcas,08:45,08:45,09:23,03/22/2026,
Tillikum,Orcas,Shaw,09:45,09:45,09:53,03/22/2026,
Tillikum,Shaw,Lopez,10:00,10:00,10:18,03/22/2026,
Tillikum,Lopez,Friday Harbor,10:30,10:30,11:12,03/22/2026,
Tillikum,Friday Harbor,Orcas,11:30,11:51,12:30,03/22/2026,
Tillikum,Orcas,Shaw,12:50,12:52,13:00,03/22/2026,
Tillikum,Shaw,Lopez,13:05,13:05,13:23,03/22/2026,
Tillikum,Lopez,Friday Harbor,13:35,13:36,14:18,03/22/2026,
Tillikum,Friday Harbor,Anacortes,14:30,14:38,16:06,03/22/2026,
Tillikum,Friday Harbor,Orcas,17:40,17:44,18:24,03/22/2026,
Tillikum,Orcas,Shaw,19:00,19:00,19:17,03/22/2026,
Tillikum,Shaw,Lopez,19:15,19:19,19:38,03/22/2026,
Tillikum,Lopez,Shaw,19:45,19:45,20:04,03/22/2026,
Tillikum,Shaw,Orcas,20:10,20:10,20:19,03/22/2026,
Tillikum,Orcas,Friday Harbor,20:30,20:30,21:16,03/22/2026,
Tillikum,Friday Harbor,Lopez,06:05,06:05,06:45,03/23/2026,
Tillikum,Lopez,Shaw,06:50,06:55,07:15,03/23/2026,
Tillikum,Shaw,Orcas,07:20,07:20,07:28,03/23/2026,
Tillikum,Orcas,Friday Harbor,07:40,07:40,08:25,03/23/2026,
Tillikum,Friday Harbor,Orcas,08:45,08:45,09:32,03/23/2026,
Tillikum,Orcas,Shaw,09:45,09:45,09:52,03/23/2026,
Tillikum,Shaw,Lopez,10:00,10:00,10:18,03/23/2026,
Tillikum,Lopez,Friday Harbor,10:30,10:30,11:13,03/23/2026,
Tillikum,Friday Harbor,Orcas,11:30,11:47,12:32,03/23/2026,
Tillikum,Orcas,Shaw,12:50,12:52,13:07,03/23/2026,
Tillikum,Shaw,Lopez,13:05,13:11,13:36,03/23/2026,
Tillikum,Lopez,Friday Harbor,13:35,13:44,14:29,03/23/2026,
Tillikum,Friday Harbor,Lopez,14:30,14:39,15:17,03/23/2026,
Tillikum,Lopez,Shaw,15:20,15:23,15:41,03/23/2026,
Tillikum,Shaw,Orcas,15:45,15:47,15:54,03/23/2026,
Tillikum,Orcas,Shaw,16:05,16:07,16:16,03/23/2026,
