Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Clinton,Mukilteo,04:40,04:40,04:55,01/07/2026,
Sealth,Mukilteo,Clinton,05:05,05:05,05:18,01/07/2026,
Sealth,Clinton,Mukilteo,05:30,05:30,05:43,01/07/2026,
Sealth,Mukilteo,Clinton,06:00,06:02,06:17,01/07/2026,
Sealth,Clinton,Mukilteo,06:30,06:31,06:46,01/07/2026,
Sealth,Mukilteo,Clinton,07:00,07:00,07:17,01/07/2026,
Sealth,Clinton,Mukilteo,07:30,07:32,07:47,01/07/2026,
Sealth,Mukilteo,Clinton,08:00,08:03,08:19,01/07/2026,
Sealth,Clinton,Mukilteo,08:30,08:33,08:52,01/07/2026,
Sealth,Mukilteo,Clinton,09:00,09:17,09:36,01/07/2026,
Sealth,Mukilteo,Clinton,10:00,10:05,10:20,01/07/2026,
Sealth,Clinton,Mukilteo,10:30,10:34,10:50,01/07/2026,
Sealth,Mukilteo,Clinton,11:00,11:02,11:19,01/07/2026,
Sealth,Clinton,Mukilteo,11:30,11:32,11:48,01/07/2026,
Sealth,Mukilteo,Clinton,12:00,12:02,12:19,01/07/2026,
Sealth,Clinton,Mukilteo,12:30,12:34,12:54,01/07/2026,
Sealth,Mukilteo,Clinton,13:00,13:08,13:28,01/07/2026,
