Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Pt. Defiance,Tahlequah,05:05,05:07,05:19,12/03/2025,
Sealth,Tahlequah,Pt. Defiance,05:30,05:30,05:42,12/03/2025,
