Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Port Townsend,Keystone,06:30,06:31,06:58,06/17/2026,
Salish,Keystone,Port Townsend,07:15,07:16,07:43,06/17/2026,
Salish,Port Townsend,Keystone,08:00,08:01,08:31,06/17/2026,
Salish,Keystone,Port Townsend,08:45,08:46,09:16,06/17/2026,
Salish,Port Townsend,Keystone,11:00,11:00,11:29,06/17/2026,
Salish,Keystone,Port Townsend,11:45,11:47,12:17,06/17/2026,
Salish,Port Townsend,Keystone,12:30,12:32,13:00,06/17/2026,
Salish,Keystone,Port Townsend,13:15,13:16,13:44,06/17/2026,
Salish,Port Townsend,Keystone,14:00,14:02,14:31,06/17/2026,
Salish,Keystone,Port Townsend,14:45,14:46,15:17,06/17/2026,
Salish,Port Townsend,Keystone,15:30,15:30,15:58,06/17/2026,
Salish,Keystone,Port Townsend,16:15,16:15,16:46,06/17/2026,
Salish,Port Townsend,Keystone,17:15,17:15,17:45,06/17/2026,
Salish,Keystone,Port Townsend,18:00,18:03,18:33,06/17/2026,
Salish,Port Townsend,Keystone,18:45,18:50,19:19,06/17/2026,
Salish,Keystone,Port Townsend,19:30,19:33,20:01,06/17/2026,
Salish,Port Townsend,Keystone,20:30,20:30,20:57,06/17/2026,
Salish,Keystone,Port Townsend,21:10,21:10,21:37,06/17/2026,
Salish,Port Townsend,Keystone,06:30,06:31,06:58,06/18/2026,
Salish,Keystone,Port Townsend,07:15,07:15,07:43,06/18/2026,
Salish,Port Townsend,Keystone,08:00,08:01,08:28,06/18/2026,
Salish,Keystone,Port Townsend,08:45,08:46,09:15,06/18/2026,
