Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
WallaWalla,Kingston,Edmonds,04:45,04:46,05:09,04/17/2026,
WallaWalla,Edmonds,Kingston,05:35,05:36,05:59,04/17/2026,
WallaWalla,Kingston,Edmonds,06:25,06:27,06:50,04/17/2026,
WallaWalla,Edmonds,Kingston,07:10,07:10,07:34,04/17/2026,
WallaWalla,Kingston,Edmonds,07:55,07:56,08:19,04/17/2026,
WallaWalla,Edmonds,Kingston,08:50,08:53,09:16,04/17/2026,
WallaWalla,Kingston,Edmonds,09:35,09:36,09:59,04/17/2026,
WallaWalla,Edmonds,Kingston,10:20,10:22,10:45,04/17/2026,
WallaWalla,Kingston,Edmonds,11:05,11:08,11:31,04/17/2026,
WallaWalla,Edmonds,Kingston,11:55,11:56,12:21,04/17/2026,
WallaWalla,Kingston,Edmonds,12:45,12:47,13:10,04/17/2026,
WallaWalla,Edmonds,Kingston,13:35,13:36,13:59,04/17/2026,
WallaWalla,Kingston,Edmonds,14:30,14:31,14:53,04/17/2026,
WallaWalla,Edmonds,Kingston,15:15,15:18,15:41,04/17/2026,
WallaWalla,Kingston,Edmonds,16:00,16:03,16:26,04/17/2026,
WallaWalla,Edmonds,Kingston,16:45,16:49,17:12,04/17/2026,
WallaWalla,Kingston,Edmonds,17:30,17:33,17:56,04/17/2026,
WallaWalla,Edmonds,Kingston,18:15,18:18,18:42,04/17/2026,
WallaWalla,Kingston,Edmonds,19:00,19:05,19:27,04/17/2026,
WallaWalla,Edmonds,Kingston,19:40,19:50,20:13,04/17/2026,
WallaWalla,Kingston,Edmonds,20:20,20:26,20:48,04/17/2026,
WallaWalla,Edmonds,Kingston,21:05,21:06,21:28,04/17/2026,
WallaWalla,Kingston,Edmonds,21:40,21:40,22:03,04/17/2026,
WallaWalla,Edmonds,Kingston,22:25,22:26,22:50,04/17/2026,
WallaWalla,Kingston,Edmonds,23:10,23:11,23:33,04/17/2026,
WallaWalla,Edmonds,Kingston,23:45,23:45,00:08,04/17/2026,
WallaWalla,Kingston,Edmonds,04:45,04:46,05:07,04/18/2026,
WallaWalla,Edmonds,Kingston,05:35,05:38,06:00,04/18/2026,
WallaWalla,Kingston,Edmonds,06:25,06:26,06:49,04/18/2026,
WallaWalla,Edmonds,Kingston,07:10,07:12,07:36,04/18/2026,
WallaWalla,Kingston,Edmonds,07:55,07:56,08:19,04/18/2026,
WallaWalla,Edmonds,Kingston,08:50,08:52,09:16,04/18/2026,
WallaWalla,Kingston,Edmonds,09:35,09:38,10:00,04/18/2026,
WallaWalla,Edmonds,Kingston,10:20,10:23,10:46,04/18/2026,
WallaWalla,Kingston,Edmonds,11:05,11:10,11:34,04/18/2026,
WallaWalla,Edmonds,Kingston,11:55,12:00,12:23,04/18/2026,
WallaWalla,Kingston,Edmonds,12:45,12:50,13:13,04/18/2026,
WallaWalla,Edmonds,Kingston,13:35,13:41,14:04,04/18/2026,
WallaWalla,Kingston,Edmonds,14:30,14:32,14:55,04/18/2026,
WallaWalla,Edmonds,Kingston,15:15,15:20,15:45,04/18/2026,
WallaWalla,Kingston,Edmonds,16:00,16:09,16:35,04/18/2026,
