Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Samish,Anacortes,Friday Harbor,04:00,04:00,05:07,09/11/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:10,09/11/2026,
Samish,Lopez,Anacortes,06:15,06:20,07:10,09/11/2026,
Samish,Anacortes,Orcas,07:25,07:36,08:30,09/11/2026,
Samish,Orcas,Shaw,08:50,09:04,09:14,09/11/2026,
Samish,Shaw,Anacortes,09:05,09:20,10:16,09/11/2026,
Samish,Anacortes,Shaw,10:30,10:43,11:34,09/11/2026,
Samish,Shaw,Orcas,11:30,11:37,11:47,09/11/2026,
Samish,Orcas,Shaw,12:15,12:22,12:33,09/11/2026,
Samish,Shaw,Anacortes,12:30,12:39,13:36,09/11/2026,
Samish,Anacortes,Friday Harbor,14:00,14:07,15:16,09/11/2026,
Samish,Friday Harbor,Anacortes,15:50,15:57,17:13,09/11/2026,
Samish,Anacortes,Lopez,17:25,17:37,18:17,09/11/2026,
Samish,Lopez,Anacortes,18:35,18:39,19:25,09/11/2026,
Samish,Anacortes,Shaw,19:50,19:51,20:41,09/11/2026,
Samish,Shaw,Orcas,20:50,20:49,20:59,09/11/2026,
Samish,Orcas,Anacortes,21:25,21:25,22:23,09/11/2026,
Samish,Anacortes,Friday Harbor,04:00,04:00,05:07,09/12/2026,
Samish,Friday Harbor,Lopez,05:35,05:35,06:10,09/12/2026,
Samish,Lopez,Anacortes,06:15,06:18,07:05,09/12/2026,
Samish,Orcas,Shaw,08:50,08:52,09:02,09/12/2026,
Samish,Shaw,Anacortes,09:05,09:08,10:03,09/12/2026,
Samish,Anacortes,Shaw,10:30,10:30,11:21,09/12/2026,
Samish,Shaw,Orcas,11:30,11:27,11:36,09/12/2026,
Samish,Orcas,Shaw,12:15,12:15,12:25,09/12/2026,
Samish,Shaw,Anacortes,12:30,12:29,13:23,09/12/2026,
