Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Mukilteo,Clinton,00:05,00:06,00:20,09/17/2026,
Suquamish,Clinton,Mukilteo,00:35,00:35,00:49,09/17/2026,
Suquamish,Mukilteo,Clinton,01:05,01:06,01:20,09/17/2026,
Suquamish,Clinton,Mukilteo,04:40,04:40,04:53,09/17/2026,
Suquamish,Mukilteo,Clinton,05:05,05:06,05:19,09/17/2026,
Suquamish,Clinton,Mukilteo,05:30,05:30,05:44,09/17/2026,
Suquamish,Mukilteo,Clinton,06:00,06:00,06:15,09/17/2026,
Suquamish,Clinton,Mukilteo,06:30,06:31,06:45,09/17/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:13,09/17/2026,
Suquamish,Clinton,Mukilteo,07:30,07:33,07:48,09/17/2026,
Suquamish,Mukilteo,Clinton,08:00,08:00,08:14,09/17/2026,
Suquamish,Clinton,Mukilteo,08:30,08:32,08:47,09/17/2026,
Suquamish,Mukilteo,Clinton,09:00,09:05,09:18,09/17/2026,
Suquamish,Clinton,Mukilteo,09:30,09:36,09:49,09/17/2026,
Suquamish,Mukilteo,Clinton,10:00,10:05,10:19,09/17/2026,
Suquamish,Clinton,Mukilteo,10:30,10:39,10:53,09/17/2026,
Suquamish,Mukilteo,Clinton,11:00,11:09,11:24,09/17/2026,
Suquamish,Clinton,Mukilteo,11:30,11:43,11:56,09/17/2026,
Suquamish,Mukilteo,Clinton,12:00,12:20,12:33,09/17/2026,
Suquamish,Clinton,Mukilteo,12:30,12:51,13:05,09/17/2026,
Suquamish,Mukilteo,Clinton,13:00,13:21,13:37,09/17/2026,
Suquamish,Clinton,Mukilteo,14:00,13:56,14:09,09/17/2026,
Suquamish,Mukilteo,Clinton,14:05,14:27,14:41,09/17/2026,
Suquamish,Clinton,Mukilteo,15:05,15:00,15:13,09/17/2026,
Suquamish,Mukilteo,Clinton,15:35,15:31,15:44,09/17/2026,
Suquamish,Mukilteo,Clinton,16:05,16:30,16:45,09/17/2026,
Suquamish,Clinton,Mukilteo,16:05,16:02,16:16,09/17/2026,
Suquamish,Clinton,Mukilteo,17:05,17:03,17:17,09/17/2026,
Suquamish,Mukilteo,Clinton,17:10,17:34,17:46,09/17/2026,
Suquamish,Clinton,Mukilteo,17:35,18:02,18:16,09/17/2026,
Suquamish,Mukilteo,Clinton,18:10,18:30,18:44,09/17/2026,
Suquamish,Mukilteo,Clinton,19:05,19:22,19:36,09/17/2026,
Suquamish,Clinton,Mukilteo,19:05,19:00,19:13,09/17/2026,
Suquamish,Clinton,Mukilteo,19:35,19:46,20:01,09/17/2026,
Suquamish,Mukilteo,Clinton,20:05,20:15,20:28,09/17/2026,
Suquamish,Clinton,Mukilteo,20:30,20:36,20:49,09/17/2026,
Suquamish,Mukilteo,Clinton,21:00,21:00,21:13,09/17/2026,
