Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Wenatchee,Bainbridge,Colman,04:45,04:46,05:16,07/06/2026,
Wenatchee,Colman,Bainbridge,05:30,05:32,06:02,07/06/2026,
Wenatchee,Bainbridge,Colman,06:20,06:23,06:52,07/06/2026,
Wenatchee,Colman,Bainbridge,07:05,07:06,07:36,07/06/2026,
Wenatchee,Bainbridge,Colman,07:55,07:56,08:26,07/06/2026,
Wenatchee,Colman,Bainbridge,08:45,08:46,09:18,07/06/2026,
Wenatchee,Bainbridge,Colman,09:40,09:40,10:10,07/06/2026,
Wenatchee,Colman,Bainbridge,10:40,10:41,11:11,07/06/2026,
Wenatchee,Bainbridge,Colman,11:30,11:32,12:03,07/06/2026,
Wenatchee,Colman,Bainbridge,12:25,12:27,12:58,07/06/2026,
Wenatchee,Bainbridge,Colman,13:15,13:16,13:47,07/06/2026,
Wenatchee,Colman,Bainbridge,14:05,14:06,14:38,07/06/2026,
Wenatchee,Bainbridge,Colman,14:55,14:56,15:29,07/06/2026,
Wenatchee,Colman,Bainbridge,15:50,15:52,16:25,07/06/2026,
Wenatchee,Bainbridge,Colman,16:45,16:46,17:20,07/06/2026,
Wenatchee,Colman,Bainbridge,17:45,17:47,18:19,07/06/2026,
Wenatchee,Bainbridge,Colman,18:40,18:43,19:15,07/06/2026,
Wenatchee,Colman,Bainbridge,19:30,19:35,20:07,07/06/2026,
Wenatchee,Bainbridge,Colman,20:20,20:24,20:53,07/06/2026,
Wenatchee,Colman,Bainbridge,21:20,21:24,21:59,07/06/2026,
Wenatchee,Bainbridge,Colman,22:00,22:11,22:42,07/06/2026,
Wenatchee,Colman,Bainbridge,22:50,22:53,23:25,07/06/2026,
Wenatchee,Bainbridge,Colman,23:30,23:31,00:02,07/06/2026,
Wenatchee,Colman,Bainbridge,00:15,00:16,00:47,07/07/2026,
Wenatchee,Bainbridge,Colman,00:55,00:55,01:26,07/07/2026,
Wenatchee,Colman,Bainbridge,01:35,01:37,02:09,07/07/2026,
Wenatchee,Bainbridge,Colman,04:45,04:45,05:19,07/07/2026,
Wenatchee,Colman,Bainbridge,05:30,05:32,06:04,07/07/2026,
Wenatchee,Bainbridge,Colman,06:20,06:21,06:50,07/07/2026,
Wenatchee,Colman,Bainbridge,07:05,07:07,07:38,07/07/2026,
Wenatchee,Bainbridge,Colman,07:55,07:56,08:25,07/07/2026,
Wenatchee,Colman,Bainbridge,08:45,08:47,09:18,07/07/2026,
