Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
WallaWalla,Kingston,Edmonds,05:30,05:37,05:59,04/28/2026,
WallaWalla,Edmonds,Kingston,06:15,06:16,06:40,04/28/2026,
WallaWalla,Kingston,Edmonds,07:00,07:02,07:25,04/28/2026,
WallaWalla,Edmonds,Kingston,07:55,07:56,08:20,04/28/2026,
WallaWalla,Kingston,Edmonds,08:40,08:42,09:06,04/28/2026,
WallaWalla,Edmonds,Kingston,09:35,09:35,09:59,04/28/2026,
WallaWalla,Kingston,Edmonds,10:20,10:21,10:45,04/28/2026,
WallaWalla,Edmonds,Kingston,11:05,11:06,11:29,04/28/2026,
WallaWalla,Kingston,Edmonds,11:55,11:55,12:20,04/28/2026,
WallaWalla,Edmonds,Kingston,12:40,12:43,13:07,04/28/2026,
WallaWalla,Kingston,Edmonds,13:30,13:31,13:54,04/28/2026,
WallaWalla,Edmonds,Kingston,14:25,14:27,14:51,04/28/2026,
WallaWalla,Kingston,Edmonds,15:10,15:11,15:36,04/28/2026,
WallaWalla,Edmonds,Kingston,15:55,15:58,16:19,04/28/2026,
WallaWalla,Kingston,Edmonds,16:40,16:40,17:05,04/28/2026,
WallaWalla,Edmonds,Kingston,17:25,17:29,17:53,04/28/2026,
WallaWalla,Kingston,Edmonds,18:10,18:13,18:35,04/28/2026,
WallaWalla,Edmonds,Kingston,19:00,19:02,19:26,04/28/2026,
WallaWalla,Kingston,Edmonds,19:45,19:45,20:07,04/28/2026,
WallaWalla,Edmonds,Kingston,20:30,20:33,20:57,04/28/2026,
WallaWalla,Kingston,Edmonds,05:30,05:37,05:59,04/29/2026,
WallaWalla,Edmonds,Kingston,06:15,06:19,06:42,04/29/2026,
