Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Clinton,Mukilteo,08:00,08:02,08:21,05/03/2026,
Tokitae,Mukilteo,Clinton,08:30,08:31,08:47,05/03/2026,
Tokitae,Clinton,Mukilteo,09:00,09:02,09:16,05/03/2026,
Tokitae,Mukilteo,Clinton,09:30,09:31,09:48,05/03/2026,
Tokitae,Clinton,Mukilteo,10:00,10:04,10:18,05/03/2026,
Tokitae,Mukilteo,Clinton,10:30,10:33,10:49,05/03/2026,
Tokitae,Clinton,Mukilteo,11:00,11:06,11:20,05/03/2026,
Tokitae,Mukilteo,Clinton,11:30,11:35,11:50,05/03/2026,
Tokitae,Clinton,Mukilteo,12:00,12:08,12:21,05/03/2026,
Tokitae,Mukilteo,Clinton,12:30,12:38,12:52,05/03/2026,
Tokitae,Clinton,Mukilteo,13:00,13:12,13:25,05/03/2026,
Tokitae,Mukilteo,Clinton,13:30,13:39,13:52,05/03/2026,
Tokitae,Clinton,Mukilteo,14:00,14:09,14:24,05/03/2026,
Tokitae,Mukilteo,Clinton,14:35,14:38,14:52,05/03/2026,
Tokitae,Clinton,Mukilteo,15:05,15:08,15:22,05/03/2026,
Tokitae,Mukilteo,Clinton,15:35,15:39,15:57,05/03/2026,
Tokitae,Clinton,Mukilteo,16:05,16:26,16:40,05/03/2026,
Tokitae,Mukilteo,Clinton,16:40,16:58,17:12,05/03/2026,
Tokitae,Clinton,Mukilteo,17:05,17:29,17:43,05/03/2026,
Tokitae,Mukilteo,Clinton,17:40,18:00,18:15,05/03/2026,
Tokitae,Clinton,Mukilteo,18:35,18:34,18:48,05/03/2026,
Tokitae,Mukilteo,Clinton,19:05,19:02,19:16,05/03/2026,
Tokitae,Mukilteo,Clinton,19:35,19:58,20:13,05/03/2026,
Tokitae,Clinton,Mukilteo,19:35,19:32,19:46,05/03/2026,
Tokitae,Clinton,Mukilteo,20:30,20:28,20:40,05/03/2026,
Tokitae,Mukilteo,Clinton,21:00,21:03,21:18,05/03/2026,
Tokitae,Mukilteo,Clinton,21:30,21:53,22:11,05/03/2026,
Tokitae,Clinton,Mukilteo,21:30,21:30,21:44,05/03/2026,
Tokitae,Clinton,Mukilteo,05:05,05:06,05:28,05/04/2026,
Tokitae,Mukilteo,Clinton,05:35,05:36,05:51,05/04/2026,
Tokitae,Clinton,Mukilteo,06:00,06:03,06:17,05/04/2026,
Tokitae,Mukilteo,Clinton,06:30,06:30,06:45,05/04/2026,
Tokitae,Clinton,Mukilteo,07:00,07:02,07:15,05/04/2026,
Tokitae,Mukilteo,Clinton,07:30,07:30,07:44,05/04/2026,
Tokitae,Clinton,Mukilteo,08:00,08:01,08:15,05/04/2026,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:45,05/04/2026,
Tokitae,Clinton,Mukilteo,09:00,09:00,09:15,05/04/2026,
Tokitae,Mukilteo,Clinton,09:30,09:30,09:45,05/04/2026,
Tokitae,Clinton,Mukilteo,10:00,10:01,10:16,05/04/2026,
Tokitae,Mukilteo,Clinton,10:30,10:30,10:45,05/04/2026,
Tokitae,Clinton,Mukilteo,11:00,11:01,11:16,05/04/2026,
Tokitae,Mukilteo,Clinton,11:30,11:30,11:44,05/04/2026,
Tokitae,Clinton,Mukilteo,12:00,12:00,12:16,05/04/2026,
Tokitae,Mukilteo,Clinton,12:30,12:31,12:45,05/04/2026,
Tokitae,Clinton,Mukilteo,13:00,13:01,13:16,05/04/2026,
Tokitae,Mukilteo,Clinton,13:30,13:41,13:55,05/04/2026,
Tokitae,Clinton,Mukilteo,14:00,14:12,14:26,05/04/2026,
Tokitae,Mukilteo,Clinton,14:35,14:42,14:56,05/04/2026,
Tokitae,Clinton,Mukilteo,15:05,15:11,15:27,05/04/2026,
Tokitae,Mukilteo,Clinton,15:35,15:41,15:56,05/04/2026,
Tokitae,Clinton,Mukilteo,16:05,16:13,16:27,05/04/2026,
Tokitae,Mukilteo,Clinton,16:40,16:42,17:00,05/04/2026,
Tokitae,Clinton,Mukilteo,17:05,17:13,17:27,05/04/2026,
Tokitae,Mukilteo,Clinton,17:40,17:40,17:56,05/04/2026,
Tokitae,Clinton,Mukilteo,18:05,18:09,18:23,05/04/2026,
Tokitae,Mukilteo,Clinton,18:40,18:44,18:58,05/04/2026,
Tokitae,Clinton,Mukilteo,19:05,19:09,19:25,05/04/2026,
Tokitae,Mukilteo,Clinton,19:35,19:35,19:51,05/04/2026,
Tokitae,Clinton,Mukilteo,20:00,20:00,20:16,05/04/2026,
