Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Wenatchee,Bainbridge,Colman,05:20,05:21,05:54,05/01/2026,
Wenatchee,Colman,Bainbridge,06:10,06:12,06:46,05/01/2026,
Wenatchee,Bainbridge,Colman,07:05,07:06,07:39,05/01/2026,
Wenatchee,Colman,Bainbridge,07:55,07:56,08:32,05/01/2026,
Wenatchee,Bainbridge,Colman,08:45,08:48,09:22,05/01/2026,
Wenatchee,Colman,Bainbridge,09:35,09:40,10:15,05/01/2026,
Wenatchee,Bainbridge,Colman,10:25,10:30,11:03,05/01/2026,
Wenatchee,Colman,Bainbridge,11:25,11:27,12:04,05/01/2026,
Wenatchee,Bainbridge,Colman,12:20,12:21,12:54,05/01/2026,
Wenatchee,Colman,Bainbridge,13:10,13:11,13:51,05/01/2026,
Wenatchee,Bainbridge,Colman,14:05,14:10,14:45,05/01/2026,
Wenatchee,Colman,Bainbridge,15:00,15:12,15:47,05/01/2026,
Wenatchee,Bainbridge,Colman,15:50,16:09,16:42,05/01/2026,
Wenatchee,Colman,Bainbridge,16:45,17:07,17:42,05/01/2026,
Wenatchee,Bainbridge,Colman,17:35,18:04,18:37,05/01/2026,
Wenatchee,Colman,Bainbridge,18:30,18:58,19:34,05/01/2026,
Wenatchee,Bainbridge,Colman,19:20,19:48,20:20,05/01/2026,
Wenatchee,Colman,Bainbridge,20:15,20:33,21:07,05/01/2026,
Wenatchee,Bainbridge,Colman,21:00,21:17,21:49,05/01/2026,
Wenatchee,Colman,Bainbridge,22:05,22:13,22:48,05/01/2026,
Wenatchee,Bainbridge,Colman,05:20,05:21,05:53,05/02/2026,
Wenatchee,Colman,Bainbridge,06:10,06:12,06:47,05/02/2026,
