Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kittitas,Southworth,Vashon,04:10,04:10,04:21,07/14/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:31,04:45,07/14/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:20,07/14/2026,
Kittitas,Vashon,Southworth,05:25,05:25,05:36,07/14/2026,
Kittitas,Southworth,Vashon,05:50,05:50,06:00,07/14/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:11,06:24,07/14/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:00,07/14/2026,
Kittitas,Southworth,Vashon,07:20,07:21,07:32,07/14/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:44,07:58,07/14/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:13,08:26,07/14/2026,
Kittitas,Vashon,Southworth,08:30,08:36,08:46,07/14/2026,
Kittitas,Southworth,Vashon,08:55,09:02,09:13,07/14/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:20,09:39,07/14/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:52,10:05,07/14/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:16,10:29,07/14/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:41,10:54,07/14/2026,
Kittitas,Vashon,Fauntleroy,11:20,11:05,11:23,07/14/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:34,11:49,07/14/2026,
Kittitas,Vashon,Southworth,11:55,11:59,12:11,07/14/2026,
Kittitas,Southworth,Vashon,12:15,12:22,12:34,07/14/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:44,13:09,07/14/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:20,13:34,07/14/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:51,14:05,07/14/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:18,14:48,07/14/2026,
Kittitas,Southworth,Vashon,16:45,16:45,16:55,07/14/2026,
Kittitas,Vashon,Fauntleroy,17:05,17:09,17:22,07/14/2026,
Kittitas,Fauntleroy,Vashon,17:40,17:39,17:52,07/14/2026,
Kittitas,Southworth,Fauntleroy,17:55,18:22,18:41,07/14/2026,
Kittitas,Vashon,Southworth,18:05,18:04,18:12,07/14/2026,
Kittitas,Fauntleroy,Vashon,18:35,18:50,19:03,07/14/2026,
Kittitas,Vashon,Southworth,19:00,19:10,19:22,07/14/2026,
Kittitas,Southworth,Fauntleroy,19:20,19:29,19:57,07/14/2026,
Kittitas,Fauntleroy,Vashon,19:55,20:04,20:16,07/14/2026,
Kittitas,Vashon,Southworth,20:15,20:21,20:31,07/14/2026,
Kittitas,Southworth,Fauntleroy,20:35,20:36,21:05,07/14/2026,
Kittitas,Fauntleroy,Vashon,21:15,21:19,21:34,07/14/2026,
Kittitas,Southworth,Vashon,04:10,04:10,04:23,07/15/2026,
Kittitas,Vashon,Fauntleroy,04:30,04:31,04:46,07/15/2026,
Kittitas,Fauntleroy,Vashon,05:05,05:06,05:20,07/15/2026,
Kittitas,Vashon,Southworth,05:25,05:26,05:37,07/15/2026,
Kittitas,Southworth,Vashon,05:50,05:51,06:01,07/15/2026,
Kittitas,Vashon,Fauntleroy,06:10,06:10,06:23,07/15/2026,
Kittitas,Fauntleroy,Southworth,06:40,06:41,07:00,07/15/2026,
Kittitas,Southworth,Vashon,07:20,07:22,07:33,07/15/2026,
Kittitas,Vashon,Fauntleroy,07:40,07:42,07:56,07/15/2026,
Kittitas,Fauntleroy,Vashon,08:05,08:14,08:28,07/15/2026,
Kittitas,Vashon,Southworth,08:30,08:37,08:48,07/15/2026,
Kittitas,Southworth,Vashon,08:55,09:05,09:16,07/15/2026,
Kittitas,Vashon,Fauntleroy,09:15,09:26,09:39,07/15/2026,
Kittitas,Fauntleroy,Vashon,09:50,09:53,10:07,07/15/2026,
Kittitas,Vashon,Fauntleroy,10:15,10:17,10:30,07/15/2026,
Kittitas,Fauntleroy,Vashon,10:40,10:41,10:55,07/15/2026,
Kittitas,Fauntleroy,Vashon,11:30,11:38,11:51,07/15/2026,
Kittitas,Vashon,Southworth,11:55,12:03,12:13,07/15/2026,
Kittitas,Southworth,Vashon,12:15,12:31,12:41,07/15/2026,
Kittitas,Vashon,Fauntleroy,12:40,12:49,13:03,07/15/2026,
Kittitas,Fauntleroy,Vashon,13:15,13:17,13:29,07/15/2026,
Kittitas,Vashon,Fauntleroy,13:40,13:43,13:57,07/15/2026,
Kittitas,Fauntleroy,Southworth,14:10,14:12,14:39,07/15/2026,
Kittitas,Southworth,Fauntleroy,14:45,14:48,15:22,07/15/2026,
Kittitas,Fauntleroy,Vashon,15:30,15:35,15:48,07/15/2026,
Kittitas,Vashon,Southworth,15:55,16:00,16:10,07/15/2026,
Kittitas,Southworth,Vashon,16:15,16:21,16:33,07/15/2026,
Kittitas,Vashon,Fauntleroy,16:40,16:46,17:00,07/15/2026,
Kittitas,Fauntleroy,Vashon,17:10,17:15,17:28,07/15/2026,
Kittitas,Vashon,Southworth,17:35,17:40,17:49,07/15/2026,
